,Energy,Finance,Healthcare,Tech
Energy,-6.599866062641814,0.40411263746221143,2.5349442275399596,2.510712829142024
Finance,-2.5250379949833817,-0.055143145416940875,0.4466348803552769,4.230699150960469
Healthcare,3.2262723574619887,0.464097458351709,0.4545404498743161,4.602730382987517
Tech,-1.6626917739398537,-0.8520550766772486,2.5445794376094,2.8138075928787387
