Node,out_degree_Lead,in_degree_Lag,betweenness,closeness,clustering,pagerank
AZN,17,26,0.022582186667277734,0.75,0.7019704433497537,0.04592282804585261
SLB,19,29,0.024316041875819077,0.7959183673469388,0.6860215053763441,0.04231850207679566
MRK,24,26,0.02860622723780986,0.75,0.7053763440860215,0.039220087214967655
BAC,18,25,0.019552836155157318,0.7358490566037735,0.7248677248677249,0.038977778125003235
NVO,21,27,0.027352233599131512,0.7647058823529411,0.6950757575757576,0.03836976507340706
AMZN,22,22,0.022752874183500856,0.6964285714285714,0.7118279569892473,0.03700153711888712
SHEL,18,21,0.017905967688726647,0.6842105263157895,0.6921182266009852,0.03413301225301646
BP,7,17,0.00508748069891803,0.639344262295082,0.6631578947368421,0.0325935689285482
AMD,23,29,0.028611564765917415,0.7959183673469388,0.7310606060606061,0.03157464261215962
META,18,19,0.0164757750445178,0.6610169491525424,0.7037037037037037,0.029425799331802834
TMO,19,21,0.0173268199469556,0.6842105263157895,0.6798029556650246,0.029187136623002256
XOM,22,16,0.013419255314683378,0.6290322580645161,0.716931216931217,0.028795498219767637
LLY,16,21,0.011019144603425322,0.6842105263157895,0.7380952380952381,0.027112392935550025
JPM,8,16,0.004136889027636823,0.6290322580645161,0.7095238095238096,0.026131215525741602
MS,12,20,0.010315102214959324,0.6724137931034483,0.6951566951566952,0.025717004681891635
PYPL,29,21,0.029943241726765282,0.6842105263157895,0.6912878787878788,0.025395766114071964
AAPL,23,22,0.017746311700364368,0.6964285714285714,0.7536945812807881,0.023914072225666966
ABBV,19,19,0.019999501469940853,0.6610169491525424,0.6551724137931034,0.02369121424544314
C,13,17,0.008144669312898591,0.639344262295082,0.6923076923076923,0.02321018445146731
PBR,15,12,0.007984659179700211,0.5909090909090909,0.696969696969697,0.02316002130084531
MSFT,9,14,0.007094275296341812,0.609375,0.738562091503268,0.023062623283430846
UNH,21,20,0.016920148158704868,0.6724137931034483,0.6942528735632184,0.022639811617626595
EQNR,15,20,0.011983213028903348,0.6724137931034483,0.6723646723646723,0.021830454146885333
GOOGL,23,19,0.01692001788492494,0.6610169491525424,0.6935483870967742,0.021352975314696574
DHR,9,15,0.004953483756607631,0.6190476190476191,0.6736842105263158,0.020852641889853682
WFC,21,20,0.015054249846913944,0.6724137931034483,0.7290322580645161,0.020833250199087758
INTC,23,13,0.013728083202737848,0.6,0.7063492063492064,0.02032882271632431
VLO,17,12,0.009186001501271126,0.5909090909090909,0.6992753623188406,0.020262595842241767
TSLA,22,17,0.015212726175549404,0.639344262295082,0.6780626780626781,0.01951783630580247
CVX,19,16,0.013364359316611304,0.6290322580645161,0.6931216931216931,0.019421359959581917
ADBE,22,15,0.014216035668036052,0.6190476190476191,0.6923076923076923,0.01892615806743621
NVDA,21,14,0.013481056719030046,0.609375,0.7068965517241379,0.018449169958243705
JNJ,22,16,0.012991521758990692,0.6290322580645161,0.7446153846153846,0.018376874346704177
GS,14,13,0.008728910727898581,0.6,0.6368421052631579,0.017806537186091535
AXP,11,11,0.005521581432512606,0.5735294117647058,0.6601307189542484,0.017554365705450777
TTE,12,12,0.007003040768593253,0.5909090909090909,0.7316017316017316,0.01655038968285536
COP,17,14,0.010368468905119235,0.609375,0.7463768115942029,0.015115063501195496
V,19,8,0.0060294395471695485,0.5492957746478874,0.7470355731225297,0.014318864102435616
PFE,18,13,0.00834574434985247,0.6,0.7747035573122529,0.013897235437138444
MA,19,9,0.0064690619692750525,0.5571428571428572,0.6847826086956522,0.013050943633028955
