Lead,Lag,Freq,AvgWeight,Score
C,ADBE,50.0,-0.7589423152499433,37.94711576249716
PFE,GOOGL,54.166666666666664,-0.6386306963193799,34.59249605063307
JPM,AZN,41.66666666666667,0.7533693943756534,31.390391432318896
AAPL,PYPL,37.5,-0.7611979734763322,28.544924005362457
XOM,ABBV,45.83333333333333,0.6200580405700475,28.419326859460508
XOM,JPM,45.83333333333333,0.6197650681609294,28.405898957375925
TTE,PYPL,54.166666666666664,-0.5243959236791288,28.404779199286143
GOOGL,UNH,37.5,-0.7552311956303746,28.321169836139045
SHEL,BP,45.83333333333333,0.6162559098789088,28.24506253611665
MSFT,AMD,41.66666666666667,-0.6075658321037232,25.3152430043218
XOM,PYPL,33.33333333333333,-0.7591972933571001,25.306576445236665
PYPL,SLB,33.33333333333333,-0.758421102225524,25.28070340751746
ABBV,WFC,33.33333333333333,0.7583190387062193,25.277301290207305
PYPL,COP,33.33333333333333,-0.7578486959951607,25.261623199838684
MA,GS,41.66666666666667,-0.606220487545764,25.2591869810735
GS,MS,50.0,0.5051622592055943,25.258112960279718
MS,ADBE,33.33333333333333,-0.7576896316005433,25.25632105335144
VLO,PYPL,50.0,0.5048894990156073,25.244474950780365
MSFT,MS,33.33333333333333,-0.7569766552917404,25.232555176391344
AMZN,SHEL,33.33333333333333,0.7569010772394147,25.230035907980486
SHEL,MSFT,33.33333333333333,-0.7566281737786846,25.22093912595615
JNJ,TMO,33.33333333333333,-0.7557137996604254,25.190459988680843
JNJ,AMZN,50.0,0.5036132798467802,25.18066399233901
UNH,VLO,33.33333333333333,0.755275952269792,25.175865075659733
ABBV,JNJ,50.0,-0.5032927828161256,25.164639140806276
VLO,ADBE,41.66666666666667,-0.6037234490949253,25.155143712288556
XOM,UNH,33.33333333333333,-0.754406849430945,25.146894981031497
SLB,MRK,33.33333333333333,0.7543321193071467,25.144403976904886
LLY,AXP,41.66666666666667,-0.6027615249504578,25.11506353960241
LLY,AAPL,41.66666666666667,0.6021655204043503,25.090230016847933
EQNR,ABBV,41.66666666666667,-0.6019261442236861,25.080256009320255
VLO,UNH,29.166666666666668,0.7590553108323663,22.139113232610686
MA,NVDA,29.166666666666668,-0.7589615903649296,22.136379718977114
MRK,AXP,37.5,-0.5901756658219015,22.131587468321307
MRK,ADBE,37.5,-0.5901036225959158,22.12888584734684
UNH,PYPL,29.166666666666668,0.7578703237251718,22.104551108650845
MS,ABBV,29.166666666666668,-0.7576552274699395,22.09827746787324
INTC,WFC,37.5,-0.5892443449611484,22.096662936043067
GS,PBR,37.5,-0.5890958003792979,22.09109251422367
C,MSFT,29.166666666666668,-0.7573208008071386,22.088523356874877
VLO,AZN,29.166666666666668,-0.7570456124235659,22.080497029020673
COP,WFC,62.5,0.35328291389746685,22.08018211859168
AZN,COP,37.5,0.5881914282652967,22.057178559948625
ADBE,EQNR,45.83333333333333,0.48116037602237377,22.053183901025463
ADBE,JPM,37.5,-0.5880053994837405,22.05020248064027
GS,V,37.5,-0.5879195903578576,22.04698463841966
ADBE,MSFT,29.166666666666668,0.7557598253367566,22.0429949056554
WFC,NVO,37.5,-0.5876806958922142,22.03802609595803
MS,AXP,37.5,-0.5876444031352576,22.03666511757216
WFC,JNJ,37.5,-0.5876173858927245,22.03565197097717
AMZN,JPM,37.5,0.5875329248436514,22.032484681636927
INTC,TSLA,45.83333333333333,-0.48069014789465353,22.031631778504952
DHR,META,29.166666666666668,0.7552988135970178,22.02954872991302
XOM,PFE,29.166666666666668,0.7542400736198029,21.99866881391092
GOOGL,LLY,37.5,0.5862296609321419,21.98361228495532
AMZN,PYPL,54.166666666666664,-0.4056846042245729,21.97458272883103
UNH,XOM,37.5,-0.585229632511175,21.94611121916906
TSLA,GS,29.166666666666668,0.7512898011442797,21.91261920004149
C,GS,41.66666666666667,0.45738134533050206,19.057556055437587
PFE,AZN,41.66666666666667,-0.45685234408726816,19.03551433696951
MRK,DHR,33.33333333333333,-0.5705760659100442,19.01920219700147
C,XOM,50.0,-0.37966556154889647,18.983278077444822
COP,GS,33.33333333333333,0.5694723571219196,18.982411904063984
AZN,BP,25.0,0.7591607395996235,18.979018489990587
INTC,MSFT,25.0,-0.759000005642949,18.975000141073725
MSFT,PFE,25.0,0.7589465275471697,18.973663188679243
AMZN,ABBV,41.66666666666667,0.4552812515200936,18.970052146670568
AAPL,MA,33.33333333333333,0.5689911067866595,18.966370226221983
MS,PFE,25.0,-0.7586311469974264,18.96577867493566
JNJ,JPM,33.33333333333333,0.5687519282214732,18.958397607382437
MA,TSLA,33.33333333333333,-0.5686298553584157,18.95432851194719
AMZN,TMO,33.33333333333333,-0.5686180399550942,18.953934665169804
NVDA,PFE,25.0,-0.758067751048077,18.951693776201925
BAC,COP,25.0,0.7579203334317738,18.948008335794345
MS,GS,41.66666666666667,0.4547362946403246,18.947345610013528
SHEL,NVDA,41.66666666666667,-0.4544755881073675,18.93648283780698
MS,MA,41.66666666666667,-0.4544416422143424,18.935068425597603
BP,AAPL,25.0,0.7573794453184165,18.934486132960412
SLB,BP,25.0,-0.7571721570211,18.9293039255275
WFC,PFE,25.0,-0.7570585831585662,18.926464578964154
PYPL,AZN,33.33333333333333,-0.5675185279439778,18.917284264799257
ABBV,INTC,41.66666666666667,-0.454012532097064,18.91718883737767
MA,C,41.66666666666667,-0.45399592019568846,18.916496674820355
ADBE,LLY,33.33333333333333,-0.5674594724245601,18.915315747485334
JNJ,MRK,41.66666666666667,0.4539243008230919,18.913512534295496
ABBV,GS,25.0,-0.756251520370109,18.906288009252727
COP,PFE,50.0,0.3781244504944811,18.906222524724058
MS,CVX,41.66666666666667,-0.45366337214838665,18.902640506182777
TMO,GS,25.0,-0.7560415736278974,18.901039340697434
AMD,TTE,33.33333333333333,0.5669228567188147,18.89742855729382
AZN,ADBE,41.66666666666667,0.4534936614534864,18.895569227228602
V,MS,33.33333333333333,-0.5667548719656911,18.891829065523034
NVO,TTE,25.0,0.7556435004967167,18.89108751241792
TSLA,AAPL,50.0,-0.37772441111250804,18.886220555625403
MA,SLB,33.33333333333333,-0.5665823472241576,18.88607824080525
C,NVO,33.33333333333333,0.5665730928469539,18.885769761565125
WFC,MSFT,25.0,0.7552960609537679,18.882401523844198
JPM,INTC,25.0,-0.7552949379995576,18.88237344998894
MA,DHR,25.0,-0.7551956216708601,18.879890541771502
COP,NVDA,25.0,0.7547802420309256,18.86950605077314
V,C,50.0,-0.37734794927592735,18.86739746379637
PYPL,BAC,25.0,-0.7540705136550606,18.851762841376516
BP,COP,33.33333333333333,0.5655452162490078,18.851507208300255
TTE,PFE,25.0,-0.7539692484308375,18.849231210770938
AXP,DHR,41.66666666666667,0.45230449055059746,18.84602043960823
MA,MS,25.0,-0.7536135805019879,18.840339512549697
GOOGL,V,41.66666666666667,0.4519904110787989,18.832933794949955
MS,AAPL,41.66666666666667,-0.451963914165926,18.831829756913585
NVO,BP,33.33333333333333,0.5643064562580911,18.810215208603033
WFC,JPM,41.66666666666667,0.45136641074222333,18.806933780925974
TTE,GOOGL,33.33333333333333,0.5635002583066673,18.783341943555573
AXP,BAC,33.33333333333333,-0.5628060507454885,18.76020169151628
DHR,LLY,25.0,-0.7489443466191789,18.72360866547947
SLB,UNH,37.5,-0.4237124867290014,15.889218252337553
PBR,SHEL,45.83333333333333,-0.3464145958335456,15.87733564237084
EQNR,VLO,29.166666666666668,0.5436173432265566,15.855505844107903
AAPL,V,29.166666666666668,0.5433388389485707,15.847382802666646
SLB,MSFT,20.833333333333336,-0.7605353511718392,15.844486482746653
INTC,UNH,37.5,0.42249241271422977,15.843465476783617
BP,INTC,37.5,-0.4224141323077181,15.84052996153943
SHEL,UNH,29.166666666666668,-0.5430048788277846,15.837642299143718
AXP,V,29.166666666666668,-0.5428345198759532,15.83267349638197
MRK,LLY,20.833333333333336,0.7598397638630262,15.829995080479714
WFC,TSLA,37.5,0.4219458429635303,15.822969111132387
TTE,MS,37.5,0.4219350318769761,15.822563695386604
GS,ABBV,37.5,-0.4219020456612361,15.821326712296354
COP,ABBV,29.166666666666668,0.5423946143531514,15.819842918633583
XOM,TMO,20.833333333333336,0.7590512569377296,15.813567852869367
AZN,INTC,29.166666666666668,-0.5421788064980484,15.813548522859746
SLB,DHR,29.166666666666668,-0.542156038011552,15.8128844420036
MS,WFC,29.166666666666668,-0.5420074690889399,15.808551181760748
UNH,AXP,37.5,0.4214891927041489,15.805844726405585
BP,NVDA,29.166666666666668,0.5417355297201929,15.80061961683896
XOM,SHEL,29.166666666666668,0.5417184988440128,15.800122882950374
PYPL,MSFT,29.166666666666668,0.5417148828787791,15.800017417297724
XOM,BAC,29.166666666666668,0.541707454409759,15.799800753617971
TSLA,MRK,37.5,-0.42132636310257815,15.79973861634668
COP,PBR,20.833333333333336,-0.7583798704193448,15.799580633736353
META,MRK,29.166666666666668,-0.5416855063135412,15.799160600811618
PBR,BP,29.166666666666668,-0.5416350500399094,15.797688959497359
META,COP,29.166666666666668,0.5416108861706351,15.796984179976858
JPM,AMD,37.5,-0.42117980865100724,15.794242824412771
ABBV,TSLA,37.5,0.42117364915918576,15.794011843469466
AZN,VLO,29.166666666666668,-0.5414734823779518,15.792976569356927
META,ABBV,20.833333333333336,0.757950898903358,15.790643727153293
AMZN,TSLA,37.5,-0.4210632107861808,15.78987040448178
NVO,PYPL,29.166666666666668,-0.5413528872940285,15.7894592127425
EQNR,DHR,37.5,0.42095013613063326,15.785630104898747
SHEL,AMZN,29.166666666666668,0.5412119821943999,15.785349480669998
MS,INTC,45.83333333333333,0.3443247217104157,15.781549745060719
WFC,UNH,29.166666666666668,0.5409984772080907,15.779122251902646
UNH,NVO,20.833333333333336,-0.7573781174687549,15.778710780599063
AZN,JPM,37.5,0.4207515626946208,15.77818360104828
GS,MSFT,29.166666666666668,-0.5409639040447811,15.778113867972783
MA,PFE,29.166666666666668,0.5409329685038301,15.777211581361712
SHEL,PYPL,29.166666666666668,-0.5407663135783584,15.77235081270212
VLO,AXP,29.166666666666668,-0.540739289272085,15.771562603769148
VLO,NVDA,54.166666666666664,0.29113604703110724,15.769869214184975
COP,AAPL,29.166666666666668,-0.5406522741975432,15.769024664095012
MSFT,JPM,37.5,0.42043211706115086,15.766204389793158
C,SLB,29.166666666666668,0.5404996569638972,15.76457332811367
DHR,ABBV,29.166666666666668,-0.5404260976279242,15.762427847481122
CVX,MSFT,20.833333333333336,-0.7565045963852182,15.760512424692047
META,XOM,29.166666666666668,0.5403114630991932,15.759084340393136
V,MA,37.5,0.4202280307245473,15.758551152170524
JPM,AXP,29.166666666666668,-0.5402698676727802,15.75787114045609
INTC,PYPL,37.5,0.4201904072698096,15.75714027261786
SHEL,AXP,29.166666666666668,0.5401248943274293,15.753642751216688
ADBE,GOOGL,29.166666666666668,-0.5400445969490434,15.7513007443471
AAPL,MS,29.166666666666668,-0.5399377925412226,15.748185615785662
SHEL,TTE,37.5,0.41990153186502455,15.74630744493842
COP,MA,37.5,-0.4197086494504733,15.739074354392748
EQNR,UNH,20.833333333333336,0.7554479591073064,15.738499148068886
CVX,LLY,29.166666666666668,0.5396023142537172,15.738400832400085
VLO,ABBV,20.833333333333336,-0.7553407377445029,15.736265369677147
MSFT,CVX,20.833333333333336,0.7553038575916211,15.735497033158774
UNH,LLY,29.166666666666668,-0.5394510375537798,15.733988595318577
BP,AMD,29.166666666666668,-0.53942362730027,15.73318912959121
WFC,CVX,29.166666666666668,0.5394164882063889,15.732980906019677
TSLA,CVX,20.833333333333336,-0.755037533871068,15.729948622313918
MS,SLB,37.5,0.41939364377112043,15.727261641417016
AAPL,TMO,20.833333333333336,0.7547961833934951,15.724920487364482
AXP,SHEL,37.5,0.41927500885554925,15.722812832083097
TMO,BAC,45.83333333333333,-0.3430147656184132,15.721510090843937
TTE,SHEL,20.833333333333336,0.7545075452321653,15.71890719233678
PFE,CVX,45.83333333333333,0.34291173639724015,15.716787918206839
TMO,AZN,20.833333333333336,-0.7542354849650964,15.713239270106177
PBR,TMO,20.833333333333336,-0.7541666765476748,15.711805761409893
TMO,PFE,37.5,0.4189579368587323,15.710922632202461
AZN,UNH,37.5,-0.41888817151890273,15.708306431958853
TMO,V,37.5,0.418871698520668,15.70768869452505
MSFT,SLB,37.5,-0.4188367983351376,15.70637993756766
GS,UNH,45.83333333333333,-0.3426823993905218,15.706276638732248
ABBV,PYPL,37.5,-0.4185333299715835,15.69499987393438
CVX,PYPL,37.5,-0.41844672374595987,15.691752140473495
