Node,out_degree_Lead,in_degree_Lag,betweenness,closeness,clustering,pagerank
MRK,9,18,0.04939727834356977,0.65,0.4714285714285714,0.055661048231080826
NVDA,12,16,0.05276273037153297,0.609375,0.4588744588744589,0.04423860937334764
AXP,14,11,0.05513992995045745,0.582089552238806,0.49473684210526314,0.041677307956600684
TMO,13,9,0.041963469727598346,0.5416666666666666,0.43859649122807015,0.038001812661876085
SLB,9,16,0.03216634864285934,0.6190476190476191,0.4675324675324675,0.037633140527737106
AAPL,8,15,0.028417357665442292,0.6190476190476191,0.5032679738562091,0.03705113752203635
CVX,3,8,0.016029934257880133,0.527027027027027,0.45454545454545453,0.03576609318185065
DHR,13,18,0.04394418567369364,0.639344262295082,0.47863247863247865,0.03536601775092818
XOM,5,12,0.019907485753818212,0.5416666666666666,0.4411764705882353,0.035140268019035525
TSLA,3,11,0.01724828839547569,0.5416666666666666,0.38461538461538464,0.0299011707717267
LLY,12,14,0.0323018126442831,0.5909090909090909,0.5619047619047619,0.029061809826723288
UNH,11,11,0.027109213441192607,0.5416666666666666,0.5083333333333333,0.02815519554827053
C,6,9,0.013084370722654847,0.52,0.47435897435897434,0.027997258745341008
MA,17,11,0.04159700742482521,0.5416666666666666,0.5421052631578948,0.027483431837107795
MSFT,16,12,0.07437129446068794,0.5652173913043478,0.44285714285714284,0.026000680711896217
ABBV,15,12,0.05391231792327687,0.5652173913043478,0.427536231884058,0.025813909978936803
AMD,12,8,0.019828147447897137,0.52,0.5166666666666667,0.024384693500828336
AMZN,3,7,0.007876919624411262,0.4936708860759494,0.6666666666666666,0.024186038468935078
MS,10,9,0.02075378414451157,0.52,0.5514705882352942,0.023776011842106624
JPM,7,10,0.02108629889870574,0.5416666666666666,0.4358974358974359,0.023480552932648245
COP,14,11,0.023130479048445108,0.5492957746478874,0.47368421052631576,0.023153496291781824
NVO,17,11,0.03581709371317493,0.5416666666666666,0.4631578947368421,0.02303306784133962
SHEL,13,12,0.04142989523716888,0.5571428571428572,0.5359477124183006,0.02256500361441926
PBR,5,5,0.009808016994251812,0.48148148148148145,0.4444444444444444,0.02182893172487617
BAC,3,7,0.00668845080934044,0.5131578947368421,0.5277777777777778,0.02156840287142438
PFE,14,7,0.030581793259662985,0.5131578947368421,0.4853801169590643,0.021079629068257444
EQNR,6,8,0.010166916026480018,0.5064935064935064,0.4835164835164835,0.02044124411062892
JNJ,12,5,0.02215314327870889,0.48148148148148145,0.49523809523809526,0.01933779174782115
GS,9,8,0.016993745709104002,0.4936708860759494,0.4945054945054945,0.019176743951032707
BP,8,8,0.014880233804069052,0.5064935064935064,0.4380952380952381,0.01820448506159821
WFC,4,7,0.006415268187494657,0.48148148148148145,0.5777777777777777,0.017857887916485512
TTE,3,4,0.010200472042577305,0.4482758620689655,0.5238095238095238,0.017450115556902568
GOOGL,7,9,0.012299373072296012,0.5064935064935064,0.5054945054945055,0.01706592227584297
META,9,7,0.020912295417409417,0.5064935064935064,0.4,0.016674733753143923
V,9,7,0.01163063934557147,0.48148148148148145,0.5428571428571428,0.014366680736086324
ADBE,4,3,0.011008691600796861,0.43333333333333335,0.4,0.014191535661659913
AZN,4,4,0.001921396034969442,0.43820224719101125,0.47619047619047616,0.013151739435617933
INTC,12,3,0.012056593893301907,0.43820224719101125,0.5428571428571428,0.011787054491541687
VLO,8,4,0.007864109224199658,0.4431818181818182,0.42424242424242425,0.009928809278359032
PYPL,10,2,0.002201247475811595,0.4020618556701031,0.5272727272727272,0.006360535222166839
