Node,out_degree_Lead,in_degree_Lag,betweenness,closeness,clustering,pagerank
META,24,29,0.013235917933861434,0.7959183673469388,0.8235294117647058,0.035500738184291135
SLB,30,26,0.018561253562866677,0.75,0.7897897897897898,0.0349303446624861
XOM,24,32,0.017696147657468405,0.8478260869565217,0.819047619047619,0.0336853511953001
AAPL,18,29,0.009839022897211943,0.7959183673469388,0.8516129032258064,0.03272009755268065
BP,21,30,0.01277656489016813,0.8125,0.8276515151515151,0.03217244462110395
TSLA,29,29,0.015971882927209132,0.7959183673469388,0.8168067226890756,0.03127765602417056
COP,21,31,0.015466299107918857,0.8297872340425532,0.788235294117647,0.031241111600196568
AMD,25,28,0.015710473381879426,0.78,0.8095238095238095,0.029679619576693846
CVX,31,31,0.020107135070549866,0.8297872340425532,0.8008534850640113,0.029562621949104615
MA,19,25,0.011331546963469103,0.7358490566037735,0.8344827586206897,0.029263193048289105
INTC,26,25,0.013667451118640187,0.7358490566037735,0.82174688057041,0.029261513055168845
PYPL,24,26,0.013755036907499655,0.75,0.8352272727272727,0.028987548834810244
MS,31,25,0.0175100470621225,0.7358490566037735,0.8063492063492064,0.028979923184043813
AXP,25,25,0.013547058788098386,0.7358490566037735,0.8266129032258065,0.028683651397465825
ADBE,22,28,0.015329650426122395,0.78,0.7972972972972973,0.028153279149980406
MSFT,28,23,0.015314608555981133,0.7090909090909091,0.821969696969697,0.028081586240753922
NVO,24,22,0.012862479060523652,0.6964285714285714,0.8407258064516129,0.027337663480196363
TMO,18,23,0.008218905616734619,0.7090909090909091,0.853763440860215,0.026514776047881487
AMZN,25,23,0.011167586555293285,0.7090909090909091,0.8128342245989305,0.02566190230252752
V,24,21,0.008535480827927594,0.6842105263157895,0.8666666666666667,0.025003360559903737
GS,18,21,0.007534604932329708,0.6842105263157895,0.8148148148148148,0.024393200155735848
TTE,27,23,0.013912394309830796,0.7090909090909091,0.8100840336134454,0.024076446591644787
NVDA,25,21,0.009132256978798705,0.6842105263157895,0.8306451612903226,0.023765699784283764
EQNR,16,17,0.0057268293099036,0.639344262295082,0.84,0.022508262119031095
AZN,22,21,0.009862487843481193,0.6842105263157895,0.854679802955665,0.022260744431841492
ABBV,23,20,0.010727058054919704,0.6724137931034483,0.8205645161290323,0.022105491596718638
VLO,26,24,0.013117081391477112,0.7222222222222222,0.803921568627451,0.021770141287986
UNH,26,17,0.00954673433466398,0.639344262295082,0.8386243386243386,0.021253974990117653
PFE,25,17,0.009489630892826078,0.639344262295082,0.8238636363636364,0.020304310377268875
JPM,21,17,0.007607464436397771,0.639344262295082,0.8236559139784946,0.019878525464979164
WFC,19,20,0.0054082573487304,0.6724137931034483,0.8632478632478633,0.0195396490051886
DHR,18,19,0.007716149502894657,0.6610169491525424,0.8205128205128205,0.01938908744017073
LLY,22,19,0.011910728522620012,0.6610169491525424,0.7720430107526882,0.019022831079095547
GOOGL,23,19,0.009963116150298126,0.6610169491525424,0.7862068965517242,0.018500230204129012
C,22,19,0.008814138846571378,0.6610169491525424,0.8152709359605911,0.01841929543396536
JNJ,9,16,0.0025218822533502718,0.6290322580645161,0.8238095238095238,0.018040180535509032
PBR,18,13,0.0040927009233945105,0.6,0.8478260869565217,0.017539042145898263
SHEL,15,18,0.004335308049705152,0.65,0.8490028490028491,0.017154595094451257
BAC,18,18,0.00732291438293889,0.65,0.7883597883597884,0.016756997968735306
MRK,20,12,0.00464831411266026,0.5909090909090909,0.8319088319088319,0.01662291162620082
