modularity,nmi,ari,n_communities,nodes,edges,density,avg_degree,dataset_name,experiment_params,window_size,threshold,diameter,avg_shortest_path,scale_free_slope,scale_free_R2,max_out_degree_lead,top_pagerank_node,max_pagerank_val,sum_granger,avg_granger,sum_mutual_info,avg_mutual_info,tau_degree_betweenness,tau_degree_closeness,tau_betweenness_closeness,top_out_degree_lead,top_in_degree_lag,top_betweenness,top_closeness
-13.663948910963644,0.05432360005826223,-0.03276003276003276,4,40,587,0.3762820512820513,29.35,1d_1y_with_vol,w60_t0.3,60,0.3,3,1.641025641025641,0.16652452994410194,0.02234329500983987,26,TMO,0.044493862834067234,264.58386220189635,0.45073911789079457,139.73819837594502,0.2380548524292079,0.7266512079546679,0.6320805271208867,0.5253355250972669,"TSLA, NVO, BAC, JNJ, PFE","SLB, AMD, MS, NVO, TMO","TSLA, NVO, WFC, TMO, V","SLB, AMD, MS, NVO, TMO"
