Node,out_degree_Lead,in_degree_Lag,betweenness,closeness,clustering,pagerank
MSFT,5,3,0.13677382558961507,0.3526251526251526,0.23809523809523808,0.07819664258630157
C,1,6,0.033655452734400106,0.38568376068376065,0.26666666666666666,0.06530274620975665
TTE,3,9,0.10426868453184242,0.42558208075449455,0.18181818181818182,0.05599203125884248
JNJ,4,4,0.10472013366750209,0.3428300094966762,0.047619047619047616,0.052484278875889114
MRK,4,5,0.14950276331855278,0.40245261984392416,0.16666666666666666,0.04738213579757817
TMO,2,8,0.04876052310262836,0.43559577677224737,0.13333333333333333,0.04529606806250722
CVX,1,3,0.04832594306278517,0.37025641025641026,0.0,0.04141002711466253
BP,4,7,0.1052744039586145,0.3778126635269492,0.13333333333333333,0.03887388236342639
NVDA,4,5,0.13734335839598996,0.34929850024189646,0.16666666666666666,0.03572749376827764
AZN,3,2,0.03536324786324786,0.2607439508847959,0.0,0.034068745390822934
COP,3,4,0.1006546815757342,0.3665905052043666,0.09523809523809523,0.033773939248146076
ABBV,1,3,0.018271640640061686,0.3085470085470085,0.0,0.03181271437345666
TSLA,4,6,0.07368581710686974,0.3460340282770189,0.08888888888888889,0.03138170868265437
LLY,3,6,0.08360564873722767,0.40245261984392416,0.17857142857142858,0.03125943644051395
JPM,5,4,0.07044373754900068,0.3526251526251526,0.09523809523809523,0.031000058894621232
AXP,4,4,0.11113842298052824,0.3305860805860806,0.06666666666666667,0.02969726176950933
MS,4,2,0.05982745324850588,0.3365967365967366,0.4,0.02678612105220707
MA,6,5,0.08526524644945696,0.3665905052043666,0.18181818181818182,0.026518194257273194
XOM,0,4,0.0,0.3611111111111111,0.3333333333333333,0.02600894895239459
AAPL,1,2,0.022784525416104363,0.29385429385429385,0.0,0.0240343286708915
VLO,1,3,0.006848852901484481,0.3305860805860806,0.16666666666666666,0.023559537763353726
V,4,3,0.05170940170940171,0.30102147175317906,0.19047619047619047,0.022391376742525577
AMD,6,2,0.0854275110854058,0.28263848111176354,0.19047619047619047,0.018833532976958504
AMZN,5,2,0.06188307306728359,0.26830174656261613,0.4666666666666667,0.018617823671860153
GOOGL,1,4,0.030692114902641215,0.2915404805168585,0.2,0.014241597477559279
DHR,7,2,0.0550406464880149,0.27838827838827834,0.21428571428571427,0.013539039051719187
PYPL,3,1,0.01736392262708052,0.27426400759734093,0.6666666666666666,0.012087437909694378
NVO,5,2,0.055354732986311925,0.28263848111176354,0.23809523809523808,0.011286833831810714
GS,2,2,0.008535762483130906,0.24358974358974358,0.0,0.011249904277782089
PFE,2,1,0.01918658826553563,0.2536002809975412,0.0,0.010647072078466466
WFC,2,2,0.005333847439110597,0.2373438527284681,0.3333333333333333,0.008169942541001937
PBR,2,2,0.009628237259816206,0.22997292562509952,0.0,0.008084291965563286
ADBE,4,1,0.0005623031938821411,0.21157509157509158,0.6666666666666666,0.00658261061158113
INTC,2,1,0.002417903733693207,0.27426400759734093,0.3333333333333333,0.006456355154281479
SHEL,3,1,0.01176659597712229,0.22171042530323967,0.3333333333333333,0.005732435642322662
BAC,1,0,0.0,0.0,0.0,0.004302688906757408
META,3,0,0.0,0.0,0.3333333333333333,0.004302688906757408
EQNR,2,0,0.0,0.0,0.0,0.004302688906757408
SLB,2,0,0.0,0.0,0.0,0.004302688906757408
UNH,2,0,0.0,0.0,0.0,0.004302688906757408
