,Energy,Finance,Healthcare,Tech
Energy,0.8179443276756532,-0.027004964617350025,-0.8070799729738113,2.9759387769871246
Finance,2.594768958382346,2.054436439998375,-1.566769938378975,1.5624925455505252
Healthcare,0.8356297317748563,0.03719484542987472,-0.8506152738297471,0.45950438175850006
Tech,2.59877901775657,2.959054243611257,-1.717405852876362,-3.4750520390511603
