,Energy,Finance,Healthcare,Tech
Energy,-1.6511449717492128,-3.559066401107784,3.0898252234387327,-1.5274601047860026
Finance,1.0414678979906655,1.978203369357825,-1.1099012620314457,-2.300191867735005
Healthcare,2.5908092931260627,-1.4875481699246378,-1.2433446095397556,1.54290214182896
Tech,2.329696550305455,0.908152470820362,3.8986000789484754,-6.606581321882561
