Node,out_degree_Lead,in_degree_Lag,betweenness,closeness,clustering,pagerank
SLB,20,25,0.03600622836883249,0.7358490566037735,0.6169354838709677,0.04103272149569722
META,20,22,0.028645244123046715,0.6964285714285714,0.6430107526881721,0.03670406637557238
AAPL,11,23,0.011757084209269048,0.7090909090909091,0.6951566951566952,0.03465740236300513
TSLA,25,24,0.03670721428818594,0.7222222222222222,0.6590909090909091,0.034579224196179176
XOM,14,22,0.02124248895503956,0.6964285714285714,0.6495726495726496,0.03402752979364004
MS,26,21,0.030882190023494866,0.6842105263157895,0.6602150537634408,0.03207462832679224
INTC,15,19,0.01795782043304031,0.6610169491525424,0.6646153846153846,0.03176556640878756
AMD,17,22,0.027159546597631194,0.6964285714285714,0.6402116402116402,0.03131537881261205
BP,11,19,0.007587583395554915,0.6610169491525424,0.7312252964426877,0.0302798154492683
NVO,20,18,0.02445453983799184,0.65,0.6507936507936508,0.029450687986197502
MSFT,19,17,0.019756471224082563,0.639344262295082,0.6676923076923077,0.028906189675061904
MA,12,17,0.013507269209023594,0.639344262295082,0.67,0.028893424694810804
COP,16,18,0.015985442183147985,0.65,0.6633333333333333,0.02860282146857525
AXP,19,18,0.020210916563818047,0.65,0.6553846153846153,0.028365681964730872
PYPL,18,18,0.018102412282574223,0.65,0.6676923076923077,0.028121543963025263
CVX,20,21,0.02530727598366855,0.6842105263157895,0.6330049261083743,0.0274147192572842
TMO,12,18,0.010778384783108129,0.65,0.7033333333333334,0.027339237146765553
GS,12,17,0.013340891751822926,0.639344262295082,0.6796536796536796,0.027120908266534488
AMZN,17,17,0.016795301339835755,0.639344262295082,0.6338461538461538,0.026714185921451215
V,18,16,0.013049962358329425,0.6290322580645161,0.7272727272727273,0.02599649707180663
ADBE,12,15,0.008979873941016852,0.6190476190476191,0.7047619047619048,0.024647392114659387
EQNR,12,13,0.009014469186533963,0.6,0.6432748538011696,0.02446418703072029
TTE,17,17,0.01750821418383892,0.639344262295082,0.6430769230769231,0.02383956243254301
NVDA,21,13,0.017676872909666436,0.6,0.6507936507936508,0.023500536592478125
UNH,16,13,0.014343778529524726,0.6,0.6702898550724637,0.022951397622647945
JPM,18,15,0.018158588300288703,0.6190476190476191,0.6524216524216524,0.02236133068306016
ABBV,15,12,0.014384433394159298,0.5909090909090909,0.6533333333333333,0.021301192204814648
AZN,17,14,0.014108233571796322,0.609375,0.68,0.02077556806789982
PFE,20,11,0.012652997774455263,0.582089552238806,0.6533333333333333,0.01953318504461951
PBR,18,11,0.013920405593238205,0.582089552238806,0.6320346320346321,0.019402174681189772
VLO,20,14,0.017998877491641224,0.609375,0.6096866096866097,0.01899159936589298
JNJ,6,12,0.0041933800941898105,0.5909090909090909,0.5904761904761905,0.017980495726494593
MRK,18,10,0.008245425703194793,0.5652173913043478,0.7246376811594203,0.017905126338820666
WFC,14,11,0.006493027515294722,0.582089552238806,0.6838235294117647,0.017717384881619582
DHR,13,11,0.009230581983618421,0.582089552238806,0.631578947368421,0.017172058517821897
LLY,11,12,0.008804134462029196,0.5909090909090909,0.5631578947368421,0.01660550928087416
GOOGL,9,10,0.004410696515959674,0.5735294117647058,0.7047619047619048,0.0156564856296121
SHEL,8,12,0.0044775306414982525,0.5909090909090909,0.6916666666666667,0.015592156414576504
C,14,10,0.01206949409657772,0.5652173913043478,0.5947712418300654,0.015586106868945154
BAC,12,5,0.0036493720704247018,0.5064935064935064,0.5523809523809524,0.010654319862912005
