Node,out_degree_Lead,in_degree_Lag,betweenness,closeness,clustering,pagerank
MRK,24,30,0.03453968543389672,0.8125,0.6916221033868093,0.043301147988412315
SLB,23,27,0.027003126381916882,0.7647058823529411,0.6955645161290323,0.035615298859301404
NVDA,24,26,0.015926699628254506,0.75,0.7575757575757576,0.03354693225564516
AAPL,19,23,0.015629219017646623,0.7090909090909091,0.7266009852216748,0.03351812594040381
ABBV,23,27,0.02960490573174044,0.7647058823529411,0.6890756302521008,0.0329585278753402
DHR,24,24,0.0199528482933993,0.7222222222222222,0.7479838709677419,0.03112127479855674
AXP,24,22,0.016661739109652327,0.6964285714285714,0.7241379310344828,0.030630533354171194
LLY,19,25,0.010002386925933885,0.7358490566037735,0.7815384615384615,0.02988610067289553
GS,20,26,0.021355314833006886,0.75,0.7102272727272727,0.029564809681848814
XOM,8,16,0.005769880516844079,0.6290322580645161,0.7351778656126482,0.029402731644979873
MA,29,25,0.023505263267785053,0.7358490566037735,0.7379032258064516,0.028963088406494367
NVO,29,24,0.02647881076426317,0.7222222222222222,0.7419354838709677,0.028625349855773016
SHEL,21,26,0.015259088221445439,0.75,0.7660098522167488,0.028249082801049784
MS,21,22,0.017082212253793565,0.6964285714285714,0.7328042328042328,0.02818187187640769
TMO,25,18,0.018623013957082487,0.65,0.7379310344827587,0.028175085728516746
COP,25,22,0.020317269015770894,0.6964285714285714,0.6934046345811051,0.027995257753640042
MSFT,27,26,0.02461018219114713,0.75,0.7215909090909091,0.02782116645261279
UNH,22,21,0.013641119817514303,0.6842105263157895,0.76,0.027435977760574583
CVX,9,15,0.005139694609517804,0.6190476190476191,0.6947368421052632,0.027018495356377008
JPM,17,22,0.013268378373668838,0.6964285714285714,0.7753846153846153,0.02620856659138159
GOOGL,24,23,0.01878122898888226,0.7090909090909091,0.7159090909090909,0.02564480536185329
AMD,23,20,0.014460590338182477,0.6724137931034483,0.7463054187192119,0.02531379060470467
PFE,24,21,0.018665360053447894,0.6842105263157895,0.7096774193548387,0.02442483135749918
TSLA,13,19,0.010694453135009158,0.6610169491525424,0.7415384615384616,0.023495689115201356
C,9,13,0.0037831575567690684,0.6,0.7647058823529411,0.02342769953982522
INTC,19,20,0.011680842584145732,0.6724137931034483,0.7241379310344828,0.022831627160519063
BAC,19,15,0.011123444633728144,0.6190476190476191,0.7492877492877493,0.021776843232646306
META,18,17,0.008564570863495867,0.639344262295082,0.7753846153846153,0.020473934301824037
WFC,13,16,0.0049671602972984254,0.6290322580645161,0.7705627705627706,0.020435486225025893
BP,12,17,0.006669862246377959,0.639344262295082,0.75,0.020338987473183006
AMZN,12,10,0.004221025972523823,0.5735294117647058,0.7794117647058824,0.019384922195290068
EQNR,15,13,0.005611891875381929,0.6,0.7430830039525692,0.019335497903400202
V,21,17,0.006892311750689684,0.6290322580645161,0.770935960591133,0.018836525349670428
PBR,10,12,0.005801212285290575,0.5909090909090909,0.6952380952380952,0.01844215547227922
VLO,18,15,0.011438191429041381,0.6190476190476191,0.698005698005698,0.017596904872853134
ADBE,17,11,0.006719665595223596,0.582089552238806,0.7748917748917749,0.015248372247187524
AZN,13,9,0.0031465459919603135,0.5652173913043478,0.783625730994152,0.0149867799336174
JNJ,23,8,0.006803487152907979,0.5492957746478874,0.72,0.01390196668702736
TTE,6,7,0.0015518066724651,0.5416666666666666,0.7692307692307693,0.013334332826592625
PYPL,19,11,0.005212946025071002,0.582089552238806,0.8421052631578947,0.012549422485417499
