,Energy,Finance,Healthcare,Tech
Energy,-2.457446296117248,-1.648392033630327,2.8403487540351406,-0.2768076540290583
Finance,1.6191795121440504,-0.9067090069673668,-4.921875407442675,-2.7039353432107927
Healthcare,4.992033859347146,-2.2804728712249744,-2.9647354303074644,2.5977414296785937
Tech,-3.792429521875668,0.28383573439872567,3.2870482163187087,-4.757592323392498
