,Energy,Finance,Healthcare,Tech
Energy,-1.4981782453143357,-0.045052495924559954,-0.8383987878496598,5.271054973819949
Finance,2.9205479849441804,0.6467336671203457,0.2195106181636432,-0.0910043806052187
Healthcare,1.169257596193224,0.6646877733129544,-3.203846758403624,2.0317772986364173
Tech,1.9514469034598032,4.628056075985353,-0.8271525133261685,-5.258322587561175
