Node,out_degree_Lead,in_degree_Lag,betweenness,closeness,clustering,pagerank
MRK,36,38,0.005441612340758281,0.975,0.9595141700404858,0.03735695438710707
SLB,37,38,0.003814898047223363,0.975,0.9772403982930299,0.03234733787859244
ABBV,38,38,0.003946993950753902,0.975,0.9772403982930299,0.03182702606601186
XOM,26,34,0.0034408139164541327,0.8863636363636364,0.9595141700404858,0.029769173970440783
TMO,29,33,0.0029467254968094086,0.8666666666666667,0.9601706970128022,0.02857708131392709
BP,37,37,0.004916445747711024,0.9512195121951219,0.9595141700404858,0.02838119389387003
TSLA,36,38,0.004478617519502841,0.975,0.9595141700404858,0.02833030847092559
UNH,36,37,0.0031630776893653346,0.9512195121951219,0.9834834834834835,0.028184942689977958
COP,35,34,0.0036112993828376233,0.8863636363636364,0.9595141700404858,0.02811892856575311
AMD,38,35,0.0036889812832323625,0.9069767441860465,0.9595141700404858,0.027625912814882046
LLY,35,36,0.003169210067735546,0.9285714285714286,0.9772403982930299,0.027190303339435305
MS,36,37,0.0045040953706578,0.9512195121951219,0.9595141700404858,0.027158065223467663
JNJ,32,36,0.004148886806844965,0.9285714285714286,0.9595141700404858,0.026921431550926876
NVO,37,37,0.005028997791988126,0.9512195121951219,0.9595141700404858,0.02675981080089347
GS,37,36,0.0036391865277034304,0.9285714285714286,0.9595141700404858,0.026725953059727525
PBR,29,35,0.0028260253740007048,0.9069767441860465,0.9624624624624625,0.026691772092622766
WFC,33,35,0.004546268322615967,0.9069767441860465,0.9595141700404858,0.026393973611685356
SHEL,36,35,0.0026362208233738954,0.9069767441860465,0.9834834834834835,0.02621724944564547
PFE,32,33,0.0039066999804524645,0.8666666666666667,0.9601706970128022,0.026005438277696153
GOOGL,37,34,0.0031111235026238604,0.8863636363636364,0.9772403982930299,0.02574006933885526
MA,39,36,0.004325347607444437,0.9285714285714286,0.9595141700404858,0.025616537699974518
DHR,35,36,0.003242990576220334,0.9285714285714286,0.9774774774774775,0.025604007362727246
BAC,33,32,0.001926030629140665,0.8478260869565217,0.9825396825396825,0.023330566390877158
NVDA,37,31,0.0017969895704881332,0.8297872340425532,0.9834834834834835,0.023188168399966437
AXP,34,35,0.003435117778526732,0.9069767441860465,0.9595141700404858,0.02284762500557756
AZN,31,30,0.002114904333278865,0.8125,0.984873949579832,0.02280982201566874
ADBE,35,31,0.0031161798879950475,0.8297872340425532,0.9601706970128022,0.022760441443213944
JPM,37,35,0.00350547223483818,0.9069767441860465,0.9601706970128022,0.02245937047417019
TTE,27,32,0.002440301489683083,0.8478260869565217,0.9666666666666667,0.02205703299588373
AAPL,33,32,0.0035354855886630507,0.8478260869565217,0.9624624624624625,0.022018906079841926
VLO,32,36,0.0034384966489213065,0.9285714285714286,0.9624624624624625,0.022000038920180737
V,37,35,0.004435880002521994,0.9069767441860465,0.9658605974395448,0.021534489774270214
EQNR,37,33,0.004450906874015771,0.8666666666666667,0.9595141700404858,0.02153447097570992
MSFT,36,35,0.002734884977540662,0.9069767441860465,0.9772403982930299,0.02112394543190624
PYPL,34,34,0.002947248082707724,0.8863636363636364,0.9772403982930299,0.021037773729494533
META,35,32,0.0022762718668648944,0.8478260869565217,0.9774774774774775,0.020903588775006733
INTC,35,35,0.00412935465263017,0.9069767441860465,0.9624624624624625,0.020021398130604717
CVX,36,29,0.0025253869832906777,0.7959183673469388,0.9658605974395448,0.019074260970013596
AMZN,28,25,0.001622886271348971,0.7358490566037735,0.9791666666666666,0.018483420153794332
C,16,19,0.000661214365606715,0.6610169491525424,0.9866666666666667,0.015271208478673623
