Node,out_degree_Lead,in_degree_Lag,betweenness,closeness,clustering,pagerank
BAC,21,22,0.046979635833214864,0.6964285714285714,0.610752688172043,0.04355333499323893
PBR,13,19,0.017056285823849528,0.6610169491525424,0.7015384615384616,0.0371270776515342
EQNR,20,21,0.021774299071928856,0.6842105263157895,0.6794354838709677,0.034660859531012125
MS,16,20,0.01724821549720335,0.6724137931034483,0.7116402116402116,0.03402873804248442
AAPL,16,21,0.0290310115828815,0.6842105263157895,0.6216931216931217,0.03368422850980041
AZN,23,23,0.03501196622151426,0.7090909090909091,0.6817204301075269,0.033250217672033476
PFE,18,21,0.02514543542233882,0.6842105263157895,0.6931216931216931,0.03140128087992308
XOM,11,20,0.01504348812491538,0.6724137931034483,0.6495726495726496,0.031255266675616324
TSLA,19,19,0.028458544278326427,0.6610169491525424,0.6638176638176638,0.030085303223456997
PYPL,14,17,0.015083727392244752,0.639344262295082,0.6847826086956522,0.02983344452259248
WFC,15,19,0.01659968221256987,0.6610169491525424,0.698005698005698,0.029742084617649444
META,23,18,0.02920968588544719,0.65,0.6363636363636364,0.029568101509402603
BP,10,16,0.01453610583752523,0.6290322580645161,0.6476190476190476,0.028139264737704527
CVX,10,18,0.009458437560987855,0.65,0.6521739130434783,0.028016252359346284
TMO,13,18,0.013090032595487836,0.65,0.7116402116402116,0.02787597255092007
ABBV,10,18,0.016102882209044548,0.639344262295082,0.62,0.0270702215113276
INTC,17,17,0.020215633994402245,0.639344262295082,0.7230769230769231,0.026700424885509156
GOOGL,16,15,0.015167348868281801,0.6190476190476191,0.6695156695156695,0.026095247259762182
AXP,16,15,0.017484726251019055,0.6190476190476191,0.6324786324786325,0.025896971094966623
C,15,15,0.013081731609290036,0.6190476190476191,0.6996047430830039,0.02509515107366752
MSFT,13,13,0.013969987385200227,0.5909090909090909,0.6761904761904762,0.024419172896910674
SHEL,21,16,0.021439048386713778,0.6290322580645161,0.6387096774193548,0.023241445790252842
JNJ,21,16,0.02136108008025692,0.6290322580645161,0.7107692307692308,0.023050320388434745
DHR,9,14,0.009041016805232725,0.609375,0.6571428571428571,0.02276234917973211
UNH,18,16,0.01689552461203579,0.6290322580645161,0.7094017094017094,0.022666215140863814
V,13,14,0.011616631968553231,0.609375,0.6493506493506493,0.02178122092282535
MRK,15,13,0.015308359015012775,0.6,0.6702898550724637,0.021700014421608776
JPM,3,10,0.0010908270017581758,0.5735294117647058,0.6818181818181818,0.021585138848401766
NVDA,12,13,0.016524786017988333,0.6,0.6081871345029239,0.021284505909205952
COP,22,11,0.015161148542362494,0.582089552238806,0.6353276353276354,0.020492309526185363
TTE,11,10,0.005364704157610335,0.5735294117647058,0.6608187134502924,0.019339608837781658
MA,14,12,0.01324619473286621,0.5909090909090909,0.6340579710144928,0.018622587618337173
VLO,12,11,0.011584693913815763,0.582089552238806,0.5904761904761905,0.01807191258826403
SLB,16,9,0.012577151117900986,0.5571428571428572,0.6363636363636364,0.01788868435440212
ADBE,22,10,0.016269286009777225,0.5735294117647058,0.6825396825396826,0.01784566556784333
AMD,10,9,0.0056435744492424654,0.5571428571428572,0.6691176470588235,0.017022207495576057
AMZN,15,12,0.0132275006900953,0.5735294117647058,0.6060606060606061,0.017009645637595033
NVO,14,10,0.008646428796204832,0.5735294117647058,0.6666666666666666,0.015025917323687694
LLY,12,7,0.006844807041384284,0.5342465753424658,0.5955882352941176,0.012297456459109388
GS,14,5,0.004278818347644258,0.4875,0.6916666666666667,0.010814177791033597
