,Energy,Finance,Healthcare,Tech
Energy,-7.4920587535424525,4.005540292267588,-3.178640251489037,-0.4263510439408914
Finance,1.8772081660212787,-9.636561917707521,1.5236475551158626,0.5824450323180653
Healthcare,0.673801630800863,3.3587445791874218,-5.464816252385692,2.4118841333317733
Tech,0.3459264164384707,-2.1708795325147694,1.2005986459903861,-6.317812978698863
