,Energy,Finance,Healthcare,Tech
Energy,-4.6159822107992765,2.7965776299409777,-1.8626744841687095,-2.880744705638501
Finance,-2.550801706601027,-3.5422365840952805,-0.8220109645993636,0.46059044816492256
Healthcare,-2.054672754935032,0.11053248974000268,-2.0781967901920755,4.222731730108484
Tech,-2.743854751529475,1.4403784394627892,-0.12521786789864814,-1.6021510431038475
