Node,out_degree_Lead,in_degree_Lag,betweenness,closeness,clustering,pagerank
C,8,10,0.04796491578591431,0.5416666666666666,0.42857142857142855,0.04826524808871955
XOM,11,16,0.05774416557475216,0.609375,0.47186147186147187,0.04708779129238441
TMO,3,17,0.017001113818980854,0.639344262295082,0.30994152046783624,0.04660968486773974
MS,6,14,0.034077909286062434,0.582089552238806,0.38235294117647056,0.04439458302172377
NVDA,7,9,0.02980305232329523,0.5492957746478874,0.45714285714285713,0.04173755375893826
JPM,4,9,0.011072481289596474,0.5416666666666666,0.45454545454545453,0.03882960740001469
SLB,5,15,0.0170299024910914,0.6,0.5294117647058824,0.03790314166974181
SHEL,8,8,0.0359833076060154,0.52,0.37362637362637363,0.033191111058756405
AZN,7,13,0.025439772616862602,0.5909090909090909,0.5163398692810458,0.03298182849034697
BP,9,9,0.03704044764147316,0.5342465753424658,0.34558823529411764,0.03286629344997166
NVO,13,13,0.04563130464106168,0.582089552238806,0.5029239766081871,0.032612904909184975
TSLA,18,13,0.06579226481342904,0.5909090909090909,0.4369230769230769,0.03066806939134107
DHR,1,8,0.0007711586658955079,0.52,0.4642857142857143,0.02904635841299587
AMD,7,11,0.014597680732887093,0.5492957746478874,0.5333333333333333,0.0266137549849219
BAC,17,10,0.056767732503156046,0.527027027027027,0.39826839826839827,0.026068910582880436
JNJ,16,12,0.04117134350194658,0.5571428571428572,0.5157894736842106,0.02552271598915541
EQNR,6,10,0.016125669820591052,0.5416666666666666,0.41025641025641024,0.025440268919210567
GOOGL,12,9,0.023731516121856554,0.5064935064935064,0.4238095238095238,0.0233471431976054
TTE,4,7,0.007385351151019041,0.5064935064935064,0.4444444444444444,0.022684226696123057
ABBV,16,9,0.06739612945137524,0.5342465753424658,0.3557312252964427,0.022605038598973955
MSFT,6,11,0.01289650140823979,0.5492957746478874,0.5619047619047619,0.022012725799716526
PBR,5,5,0.015491309747382618,0.46987951807228917,0.4666666666666667,0.02179128557265277
AAPL,14,11,0.028665568992170952,0.5342465753424658,0.52046783625731,0.021713195924237396
MRK,10,9,0.021149589774689437,0.527027027027027,0.49523809523809526,0.02109882318833694
WFC,11,8,0.03244516198328778,0.52,0.3897058823529412,0.020575263388375144
UNH,14,9,0.026243496524615047,0.52,0.5359477124183006,0.02043414589455972
META,10,8,0.02931590645360737,0.5131578947368421,0.5147058823529411,0.02025000291051671
ADBE,5,9,0.009705612599942078,0.5342465753424658,0.4945054945054945,0.019486810562735386
MA,8,10,0.022626749324229055,0.5131578947368421,0.41911764705882354,0.0189705951974638
AMZN,9,8,0.013249668897839096,0.4936708860759494,0.5274725274725275,0.018440638566944063
V,9,7,0.020137191103967177,0.4936708860759494,0.43956043956043955,0.017637870084302832
PFE,17,9,0.027666257936883057,0.5064935064935064,0.43722943722943725,0.0173360815690537
GS,10,4,0.012202694739185255,0.43333333333333335,0.46153846153846156,0.01496790296938029
AXP,7,6,0.025614413514211083,0.4875,0.2727272727272727,0.014888067386069723
CVX,10,4,0.013520440452839769,0.4482758620689655,0.4725274725274725,0.012330689954633958
COP,7,5,0.009116826215430519,0.4482758620689655,0.3787878787878788,0.012200827555081728
INTC,11,6,0.012923881239399726,0.45348837209302323,0.5641025641025641,0.01202320425102148
VLO,5,4,0.007746843700344535,0.39,0.21428571428571427,0.010827908900864353
PYPL,10,3,0.005368631435646138,0.41935483870967744,0.4393939393939394,0.007837932846200471
LLY,4,2,0.0020607979514862106,0.38613861386138615,0.4,0.00669979269712336
