,Energy,Finance,Healthcare,Tech
Energy,-4.745900991279397,-1.345901896319155,3.6090424048386636,-0.8604166569294358
Finance,2.677815991087665,-2.867638907510428,6.570559315719759,-0.4017521744458986
Healthcare,2.9471995865503824,5.111410418494874,-3.4895169192755002,4.284662511991715
Tech,-1.3812236788414185,2.8923398406696226,2.1816068242478406,-4.7423918647446675
