Node,out_degree_Lead,in_degree_Lag,betweenness,closeness,clustering,pagerank
MSFT,5,3,0.14540035987404407,0.2864721485411141,0.23809523809523808,0.08696297858607449
C,1,6,0.07538236617183985,0.34258524980174465,0.26666666666666666,0.08245159433590428
TTE,3,9,0.16438371569950513,0.37762237762237766,0.12727272727272726,0.05396950141852961
JNJ,4,4,0.13473909131803868,0.28896321070234116,0.0,0.048283225759325726
AZN,3,2,0.05319388214125056,0.23736263736263735,0.0,0.04746077559065205
BP,4,6,0.11117858749437697,0.310567936736161,0.1388888888888889,0.04670000627105296
ABBV,1,3,0.0334570400359874,0.2723833543505675,0.0,0.046387607139232206
TMO,1,8,0.020400359874044083,0.3909502262443439,0.08333333333333333,0.045396078231858955
CVX,1,3,0.08100539811066128,0.3134978229317852,0.0,0.03762417885394951
TSLA,4,6,0.141970310391363,0.32901751713632904,0.08888888888888889,0.03762238079750272
COP,3,4,0.12173864147548356,0.3134978229317852,0.09523809523809523,0.032578210464762156
XOM,0,4,0.0,0.33115626511852925,0.16666666666666666,0.030459856155905806
V,3,3,0.08288349077822761,0.2864721485411141,0.13333333333333333,0.028450202420368564
AAPL,0,2,0.0,0.2785917785917786,0.0,0.028037413293641716
VLO,1,3,0.01557579847053531,0.2701688555347092,0.16666666666666666,0.026564578523194507
LLY,1,4,0.027946468735942417,0.33908948194662486,0.1,0.026466855164064076
MS,4,2,0.07543859649122807,0.3048694424841214,0.3333333333333333,0.02517668500350553
MA,4,4,0.044421952316689155,0.2940776038121171,0.21428571428571427,0.024044906692670634
JPM,5,2,0.07546108861898336,0.2746344564526383,0.06666666666666667,0.02387785381217561
NVDA,3,3,0.04616509221772379,0.26584615384615384,0.13333333333333333,0.022524324892556874
AXP,4,4,0.09453441295546557,0.2498554077501446,0.06666666666666667,0.02227972501237245
AMZN,3,1,0.01758884390463338,0.22153846153846155,0.6666666666666666,0.020057109623126512
AMD,6,2,0.10813090418353578,0.24799081515499427,0.14285714285714285,0.0197402578711947
PYPL,1,1,0.0,0.23401950162513543,0.0,0.01512576891281785
GOOGL,0,1,0.0,0.2294285235461706,0.0,0.013351756512256532
DHR,4,2,0.06890463337831759,0.23238300161377087,0.2,0.01287254449631985
GS,2,2,0.01298920377867746,0.21301775147928997,0.0,0.01235717061316843
PBR,2,2,0.010323886639676113,0.19663177059626766,0.0,0.010206142636500872
PFE,2,1,0.014788573999100312,0.2013986013986014,0.0,0.009949344120209563
MRK,4,1,0.011133603238866394,0.18774445893089964,0.2,0.008024605101570893
WFC,2,1,0.005060728744939271,0.02564102564102564,0.3333333333333333,0.00750492327166006
ADBE,3,0,0.0,0.0,0.6666666666666666,0.005276826491319388
BAC,1,0,0.0,0.0,0.0,0.005276826491319388
META,2,0,0.0,0.0,1.0,0.005276826491319388
EQNR,2,0,0.0,0.0,0.0,0.005276826491319388
INTC,2,0,0.0,0.0,1.0,0.005276826491319388
SLB,2,0,0.0,0.0,0.0,0.005276826491319388
SHEL,2,0,0.0,0.0,0.0,0.005276826491319388
NVO,2,0,0.0,0.0,0.0,0.005276826491319388
UNH,2,0,0.0,0.0,0.0,0.005276826491319388
