Node,out_degree_Lead,in_degree_Lag,betweenness,closeness,clustering,pagerank
SHEL,5,8,0.07361299762615553,0.5003465003465003,0.30303030303030304,0.08515177480691379
AZN,1,12,0.012731749244907139,0.560994560994561,0.3484848484848485,0.06720308804919001
XOM,4,8,0.05842661799139532,0.4936752136752137,0.38181818181818183,0.047366664265071516
BP,0,10,0.0,0.5,0.24444444444444444,0.04150431066805031
SLB,5,12,0.05431185061751864,0.5366034931252323,0.21666666666666667,0.04093632376893465
AMZN,7,13,0.08670729199575351,0.5444947209653092,0.3157894736842105,0.04001173350298363
NVO,5,11,0.07400360454510252,0.5444947209653092,0.2857142857142857,0.03800357600367046
MRK,8,9,0.049990518740518734,0.48717948717948717,0.32967032967032966,0.035209254194611905
MSFT,4,7,0.04964626298128321,0.46867900032456994,0.37777777777777777,0.03490369976395268
BAC,7,11,0.0621719907398045,0.4936752136752137,0.31666666666666665,0.03221046841682578
TMO,5,7,0.02662917005022267,0.4746877054569362,0.21818181818181817,0.03137801478187777
VLO,7,5,0.06001308164769703,0.45710667932890153,0.26666666666666666,0.030882567281420407
PBR,3,6,0.018193989246620825,0.44078144078144077,0.25,0.029293454119010087
JPM,4,7,0.008165445665445666,0.46867900032456994,0.35555555555555557,0.02370176819987719
UNH,6,3,0.02368404013140855,0.3778126635269492,0.4166666666666667,0.02322175089010581
ABBV,11,7,0.07542225355990538,0.39812517231872074,0.2967032967032967,0.02271398668200158
META,5,6,0.023818676450255396,0.46867900032456994,0.35555555555555557,0.022644805504001834
AXP,6,4,0.04177607236817764,0.40687517610594537,0.16666666666666666,0.022365728652031267
WFC,6,5,0.03337480015111594,0.38974358974358975,0.2222222222222222,0.021762757062814934
C,5,5,0.026695476138795974,0.42074592074592077,0.3333333333333333,0.020931944079359256
GOOGL,5,4,0.02002342199710621,0.3665905052043666,0.4642857142857143,0.019713414573903333
INTC,8,5,0.05763045714968792,0.42074592074592077,0.30303030303030304,0.01953404806488935
MS,7,8,0.03596485142537774,0.42074592074592077,0.27472527472527475,0.018901146198188157
AMD,4,6,0.020742525018840805,0.44078144078144077,0.2222222222222222,0.01888701197537303
DHR,3,4,0.005039624118571487,0.39388979814511726,0.19047619047619047,0.017254963826789677
LLY,3,6,0.029205808811071966,0.43053070960047707,0.2777777777777778,0.017024266729769203
ADBE,6,4,0.02011488754909807,0.38568376068376065,0.2777777777777778,0.016380941506814947
V,8,3,0.023135244946985836,0.373996373996374,0.26666666666666666,0.016234780908927098
MA,11,3,0.03359649422402459,0.373996373996374,0.32051282051282054,0.016108238222274782
AAPL,9,5,0.03628631358894517,0.42558208075449455,0.30303030303030304,0.014551151201440172
PYPL,14,4,0.06453873387071767,0.39812517231872074,0.2761904761904762,0.01433648724418515
CVX,3,4,0.02069329306171411,0.38568376068376065,0.23809523809523808,0.013069920059273779
TTE,3,2,0.008995122810912285,0.35601577909270216,0.3,0.012316204200697473
EQNR,4,4,0.010650448479395844,0.3460340282770189,0.32142857142857145,0.012051273293773288
NVDA,8,3,0.03144110537835234,0.373996373996374,0.28888888888888886,0.011536481395369084
TSLA,7,4,0.017951578148946573,0.34929850024189646,0.3333333333333333,0.010946936155922283
JNJ,7,3,0.01818394811815864,0.3428300094966762,0.3888888888888889,0.010256596106000382
PFE,10,3,0.029551978236188766,0.3276605400499206,0.4,0.010114669785667055
COP,6,2,0.019834359485169196,0.36299648064353945,0.2857142857142857,0.010032963186266869
GS,5,2,0.007489257818205186,0.3428300094966762,0.3333333333333333,0.009350834671769961
