Node,out_degree_Lead,in_degree_Lag,betweenness,closeness,clustering,pagerank
SLB,33,32,0.006769071535602377,0.8478260869565217,0.9445234708392604,0.032958354600571754
META,31,31,0.00543579345292733,0.8297872340425532,0.9594594594594594,0.03186835554544205
XOM,28,35,0.006391805587979008,0.9069767441860465,0.9473684210526315,0.03039110519226247
AAPL,32,34,0.007092244524153816,0.8863636363636364,0.9473684210526315,0.03028001136135045
TSLA,35,34,0.007588398408216446,0.8863636363636364,0.9446693657219973,0.029892679995511342
BP,33,34,0.006457974052955913,0.8863636363636364,0.9587482219061166,0.029551321532516633
AMD,34,34,0.008543356798290845,0.8863636363636364,0.9446693657219973,0.02892479184999356
COP,33,34,0.007486469575855094,0.8863636363636364,0.9446693657219973,0.028814378816307152
INTC,33,34,0.00757932286884271,0.8863636363636364,0.9459459459459459,0.028653465244795742
PYPL,32,34,0.007931807214415566,0.8863636363636364,0.9445234708392604,0.02863654104894427
CVX,37,36,0.007562062142302734,0.9285714285714286,0.9446693657219973,0.028274318368311444
MSFT,36,35,0.008267783590597573,0.9069767441860465,0.9446693657219973,0.02783992810187867
AXP,32,32,0.005679306247641455,0.8478260869565217,0.9579579579579579,0.027795454680454322
MS,34,30,0.00575947729052258,0.8125,0.9446693657219973,0.027460451419354694
MA,36,31,0.0076477325051503365,0.8297872340425532,0.9445234708392604,0.027428821337073014
TMO,29,32,0.00574330554588495,0.8478260869565217,0.9594594594594594,0.02707287391318538
ADBE,28,34,0.005796063409361957,0.8863636363636364,0.9445234708392604,0.02687278398819975
NVO,32,28,0.004704852748109564,0.78,0.9697478991596639,0.026523819782123766
NVDA,31,32,0.0061679034358105645,0.8478260869565217,0.9579579579579579,0.02546367834489013
GS,24,29,0.00426561765470485,0.7959183673469388,0.9507936507936507,0.02474018016344811
AMZN,31,28,0.004471442285516257,0.78,0.9446693657219973,0.024715431478613093
V,30,27,0.003961338571990705,0.7647058823529411,0.9697478991596639,0.02421500115956683
TTE,31,31,0.00477692609351226,0.8297872340425532,0.960960960960961,0.02415288431332565
UNH,32,32,0.006478174879500794,0.8478260869565217,0.9474474474474475,0.02380593412996193
AZN,33,30,0.005971649437534126,0.8125,0.9594594594594594,0.02355796962022503
JPM,30,31,0.005699872864481643,0.8297872340425532,0.9446693657219973,0.022878633758213158
VLO,32,32,0.005662758082627419,0.8478260869565217,0.9459459459459459,0.022689435542726948
WFC,30,32,0.004386800774307068,0.8478260869565217,0.9624624624624625,0.022180973787935144
EQNR,25,26,0.0025997626503673184,0.75,0.9603174603174603,0.022162113743820294
ABBV,29,27,0.004434901432048105,0.7647058823529411,0.9590017825311943,0.02182228143513753
JNJ,17,31,0.003240104483349003,0.8297872340425532,0.9478991596638655,0.021194417207637036
MRK,25,30,0.004358443465836635,0.8125,0.9476190476190476,0.020936028415521876
PFE,34,26,0.005639552528636045,0.75,0.9504504504504504,0.020920918115260992
GOOGL,32,31,0.005178585653787486,0.8297872340425532,0.9571428571428572,0.020602299483764026
LLY,30,29,0.0055261989389869615,0.7959183673469388,0.9444444444444444,0.020447244718499184
C,31,28,0.006388155919342349,0.78,0.9459459459459459,0.020037836464695976
SHEL,26,30,0.003424493364060366,0.8125,0.9529411764705882,0.019846308624442185
DHR,31,22,0.0053224921240905545,0.6964285714285714,0.9512605042016806,0.018658981625424915
BAC,28,28,0.005722029855965833,0.78,0.9474474474474475,0.01859879146894071
PBR,22,16,0.0019561434433298694,0.6290322580645161,0.9601139601139601,0.01713319961967277
