,Energy,Finance,Healthcare,Tech
Energy,-5.29497815389655,-1.8215617457424889,-2.308819392222457,-4.5682504947860725
Finance,1.888985046005751,-2.842813154118286,-0.7995341111369637,1.9120876666977833
Healthcare,1.269878411568917,-2.9852181897637724,-2.681649209094398,-2.3608151328232645
Tech,-4.071862134092978,1.495346033872711,-0.18508974915457282,-6.636726339558546
