,Energy,Finance,Healthcare,Tech
Energy,-1.4984545445381818,0.2244166784721764,4.007074953969623,-0.1075580287627988
Finance,1.0683917229500637,0.09004229318798551,-2.723852387377976,-1.7001305393826627
Healthcare,3.8116947538593475,-1.8270094564635184,-0.7366403917625532,2.755403964125304
Tech,-4.329237049817136,-1.5429474110570047,3.4343463111569466,-2.9382859574143954
