,Energy,Finance,Healthcare,Tech
Energy,-0.712293587035057,-1.4908263609021766,2.952698910028936,-2.5757604714173095
Finance,1.6008185203396676,3.107615241062536,-1.0011025187009048,-3.135131223152389
Healthcare,2.329756349604875,0.7877507485768221,-1.7404497548664524,1.5568614778194079
Tech,1.0836691579685997,-1.0607193502064134,5.057073854737195,-6.66622564532948
