,Energy,Finance,Healthcare,Tech
Energy,2.254965712719401,0.9505336110391156,-2.321263811936104,2.8384985467029322
Finance,-0.112577711226574,-1.7546737340358338,0.48383372800754276,-1.895737171566437
Healthcare,4.402963377074176,-5.255296230652713,-4.720927694250581,-3.605056110164194
Tech,1.1692077497821294,1.2470093265376958,-2.5904721831893776,-8.955330004896382
