Date,AAPL,ABBV,ADBE,AMD,AMZN,AXP,AZN,BAC,BP,C,COP,CVX,DHR,EQNR,GOOGL,GS,INTC,JNJ,JPM,LLY,MA,META,MRK,MS,MSFT,NVDA,NVO,PBR,PFE,PYPL,SHEL,SLB,TMO,TSLA,TTE,UNH,V,VLO,WFC,XOM
2025-11-19,268.3089294433594,229.14996337890625,318.1099853515625,223.5500030517578,222.69000244140625,342.79241943359375,176.14364624023438,51.46015167236328,35.490142822265625,99.31234741210938,87.30062103271484,150.2303924560547,221.6300811767578,22.963598251342773,292.4127502441406,778.0181274414062,35.11000061035156,200.168212890625,300.3709411621094,1047.85107421875,528.656005859375,589.3343505859375,93.55157470703125,160.5375213623047,485.102783203125,186.49951171875,47.266510009765625,12.944096565246582,24.4700984954834,59.92855453491211,72.98810577392578,35.370338439941406,572.7925415039062,403.989990234375,63.507083892822266,304.6572265625,323.4530029296875,178.11068725585938,83.7483901977539,116.572998046875
2025-11-20,266.0010986328125,225.74581909179688,312.3999938964844,206.02000427246094,217.13999938964844,341.9568786621094,175.53004455566406,50.45112991333008,35.263084411621094,97.12374877929688,86.7945556640625,148.85385131835938,221.40087890625,22.73662757873535,289.05731201171875,765.852783203125,33.619998931884766,200.72174072265625,295.5277099609375,1041.5516357421875,526.1840209960938,588.1663208007812,93.47283935546875,156.98629760742188,477.3404846191406,180.6201629638672,45.91603469848633,12.70549488067627,23.99800682067871,57.92960739135742,72.53236389160156,34.7094841003418,571.744384765625,395.2300109863281,62.794742584228516,307.07208251953125,323.1037292480469,169.78164672851562,81.99700164794922,116.24517822265625
2025-11-21,271.2361755371094,232.46554565429688,324.19000244140625,203.77999877929688,220.69000244140625,350.9981994628906,180.12217712402344,51.005104064941406,35.51976013183594,98.18820190429688,86.69532775878906,148.5270538330078,226.59262084960938,22.67741584777832,299.2534484863281,766.1795043945312,34.5,201.54212951660156,295.171142578125,1057.9342041015625,538.6638793945312,593.2578125,96.21885681152344,156.46200561523438,471.04486083984375,178.86036682128906,45.944976806640625,12.685611724853516,24.627464294433594,60.38716506958008,72.59181213378906,35.695831298828125,586.4588012695312,391.0899963378906,63.962188720703125,315.3811950683594,327.3050842285156,172.39564514160156,82.70352935791016,116.3047866821289
2025-11-24,275.6620788574219,225.80484008789062,318.7300109863281,215.0500030517578,226.27999877929688,354.0218811035156,181.15142822265625,51.371116638183594,35.450653076171875,99.1730728149414,86.88385772705078,148.29928588867188,226.18405151367188,22.381366729736328,318.14776611328125,782.6903076171875,35.790000915527344,203.6672821044922,295.1513366699219,1068.3768310546875,536.1219482421875,612.0264282226562,98.81724548339844,161.0717010498047,472.92059326171875,182.52996826171875,43.37908172607422,12.67566967010498,24.80449867248535,60.377197265625,72.55218505859375,35.22238540649414,585.05126953125,417.7799987792969,63.82368087768555,314.474365234375,328.6223449707031,173.31004333496094,84.2459487915039,115.20213317871094
2025-11-25,276.7110900878906,228.05787658691406,319.54998779296875,206.1300048828125,229.6699981689453,360.6959228515625,184.55593872070312,51.915199279785156,35.23346710205078,100.64539337158203,85.95111846923828,147.09109497070312,229.96078491210938,22.223474502563477,323.0011901855469,794.1824951171875,35.83000183105469,205.57713317871094,300.103515625,1108.0904541015625,544.7142333984375,635.1576538085938,103.99432373046875,163.64361572265625,475.90374755859375,177.80047607421875,45.3951416015625,12.546427726745605,25.296260833740234,61.03520584106445,72.12616729736328,35.409793853759766,596.7409057617188,419.3999938964844,64.50633239746094,321.6007080078125,333.8415832519531,173.0417022705078,84.68379211425781,113.75180053710938
2025-11-26,277.29052734375,223.98471069335938,317.5199890136719,214.24000549316406,229.16000366210938,362.0187683105469,184.71429443359375,52.41971206665039,35.47039794921875,101.96849822998047,86.41748809814453,148.0615997314453,227.65887451171875,22.253076553344727,319.5159606933594,807.7337036132812,36.810001373291016,206.46241760253906,304.6991882324219,1102.4998779296875,543.17919921875,632.5520629882812,102.98055267333984,166.12652587890625,484.3943786621094,180.24020385742188,46.98676681518555,12.586194038391113,25.28642463684082,61.64336395263672,72.73052215576172,35.17306900024414,592.21875,426.5799865722656,64.82292938232422,324.9814758300781,333.1031188964844,173.40945434570312,85.14154052734375,114.01007843017578
2025-11-28,278.5893249511719,224.02406311035156,320.1300048828125,217.52999877929688,233.22000122070312,363.3117980957031,183.5266876220703,53.07261276245117,35.638221740722656,103.06279754638672,88.00513458251953,149.66592407226562,225.98475646972656,22.60833740234375,319.74560546875,817.6619262695312,40.560001373291016,205.8258056640625,310.087158203125,1073.677978515625,548.7612915039062,646.8681640625,103.17740631103516,167.82794189453125,490.88958740234375,176.98056030273438,47.6041259765625,12.466894149780273,25.31593132019043,62.50076675415039,73.0871810913086,35.745147705078125,589.8030395507812,430.1700134277344,65.00101470947266,325.0406188964844,333.75177001953125,175.68551635742188,85.43012237548828,115.1524658203125
2025-12-01,282.8353576660156,221.4758758544922,322.8500061035156,219.75999450683594,233.8800048828125,358.3783874511719,179.1720733642578,52.667022705078125,36.04297637939453,102.14756774902344,89.5630111694336,151.06224060058594,223.35403442382812,22.509654998779297,314.4627990722656,802.6359252929688,40.0099983215332,204.254150390625,305.9669494628906,1056.1273193359375,542.2222900390625,639.7999267578125,100.22469329833984,166.65078735351562,485.6315612792969,179.90025329589844,46.7166748046875,12.476836204528809,24.853675842285156,62.3911018371582,73.62218475341797,36.10023498535156,584.1328125,430.1400146484375,64.9317626953125,318.5747375488281,329.7101135253906,179.44253540039062,84.98233032226562,115.8577651977539
2025-12-02,285.9224548339844,220.74781799316406,322.80999755859375,215.24000549316406,234.4199981689453,358.7663269042969,178.4792938232422,52.617557525634766,35.8948974609375,102.65492248535156,88.60050201416016,148.79443359375,225.79542541503906,22.489919662475586,315.38153076171875,810.9422607421875,43.470001220703125,204.333740234375,304.9368896484375,1044.376953125,544.1560668945312,646.01953125,99.43730926513672,167.2640838623047,488.8841552734375,181.44007873535156,45.752052307128906,12.53648567199707,24.73565101623535,62.71013259887695,73.27542114257812,35.86351013183594,579.3611450195312,429.239990234375,65.00101470947266,319.8856506347656,328.9416809082031,177.44476318359375,85.8978271484375,114.61603546142578
2025-12-03,283.8843688964844,226.52305603027344,326.7799987792969,217.60000610351562,232.3800048828125,366.156494140625,179.82525634765625,53.50787353515625,36.76364517211914,106.16661834716797,91.10103607177734,150.1214599609375,227.65887451171875,23.091886520385742,319.1963806152344,832.1904296875,43.7599983215332,204.2442169189453,309.1462707519531,1031.837890625,551.950927734375,638.5320434570312,100.65775299072266,171.84410095214844,476.64208984375,179.57028198242188,45.8870964050293,12.72537899017334,25.148731231689453,61.055145263671875,74.42469024658203,37.329864501953125,579.4409790039062,446.739990234375,66.20803833007812,334.8381042480469,328.93170166015625,175.97377014160156,88.91300201416016,117.02001953125
2025-12-04,280.4375915527344,225.0177764892578,328.7300109863281,215.97999572753906,229.11000061035156,369.1602783203125,178.20217895507812,53.577117919921875,36.75376892089844,107.23107147216797,92.40092468261719,150.7849578857422,226.3335418701172,23.06228256225586,317.1890869140625,833.4437866210938,40.5,201.40928649902344,313.0783386230469,1012.7996215820312,540.5676879882812,660.425537109375,99.29950714111328,173.00146484375,479.7449951171875,183.37008666992188,46.292240142822266,12.804912567138672,25.27659034729004,61.543663024902344,73.8104248046875,37.896522521972656,574.2400512695312,454.5299987792969,66.06952667236328,328.707275390625,326.4268798828125,173.8865203857422,89.768798828125,116.36438751220703
2025-12-05,278.5193786621094,222.4302215576172,346.260009765625,217.97000122070312,229.52999877929688,368.3645935058594,178.4990997314453,53.646728515625,35.371681213378906,108.31541442871094,92.9665298461914,148.54685974121094,225.4566192626953,22.687284469604492,320.8341064453125,850.086181640625,41.40999984741211,200.8621826171875,312.0284729003906,1008.6265869140625,543.7673950195312,672.2955932617188,98.14795684814453,174.60397338867188,482.0597229003906,182.40013122558594,46.166839599609375,12.059284210205078,25.601154327392578,62.092002868652344,72.33422088623047,38.234527587890625,571.7744140625,455.0,64.13037872314453,326.1642761230469,330.558349609375,173.08145141601562,89.39066314697266,115.76836395263672
2025-12-08,277.6302185058594,219.51800537109375,339.1199951171875,221.11000061035156,226.88999938964844,360.33782958984375,180.6763916015625,53.597007751464844,35.32231521606445,108.35520935058594,92.16277313232422,147.2693634033203,223.6928253173828,22.785968780517578,313.49932861328125,862.1527099609375,40.29999923706055,200.5538330078125,312.1968078613281,995.9277954101562,538.7036743164062,665.6866455078125,97.37040710449219,174.9205322265625,489.9018249511719,185.5399627685547,45.11539840698242,12.1686429977417,25.34543800354004,60.93550491333008,72.02708435058594,38.01581954956055,567.2222900390625,439.5799865722656,64.98123168945312,321.12347412109375,326.16741943359375,172.50497436523438,89.6195297241211,115.21207427978516
2025-12-09,276.9208679199219,219.39010620117188,344.32000732421875,221.6199951171875,227.9199981689453,361.9591064453125,177.78651428222656,53.23903274536133,35.09526062011719,108.86256408691406,92.70853424072266,147.05149841308594,222.44720458984375,22.67741584777832,316.85693359375,871.990966796875,40.5,198.90261840820312,297.6373596191406,980.5833740234375,535.822998046875,655.8631591796875,95.36256408691406,176.89892578125,490.8995361328125,184.95999145507812,44.719905853271484,12.248176574707031,24.91268539428711,60.59653091430664,71.87847900390625,38.07546615600586,562.0911865234375,445.1700134277344,64.84272003173828,321.1036376953125,325.828125,174.25428771972656,88.45525360107422,117.467041015625
2025-12-10,278.5193786621094,221.54473876953125,343.1300048828125,221.4199981689453,231.77999877929688,373.5566101074219,181.13165283203125,53.775997161865234,35.42103958129883,110.51395416259766,96.0525131225586,149.94320678710938,229.61199951171875,22.697153091430664,319.9847412109375,884.5846557617188,40.779998779296875,205.44781494140625,307.1455383300781,991.984375,537.1287231445312,649.0444946289062,96.08106994628906,177.76942443847656,477.4701843261719,183.77005004882812,47.31473922729492,12.158700942993164,25.35527229309082,60.97538375854492,72.2054214477539,39.6959114074707,572.8125610351562,451.45001220703125,64.98123168945312,325.83685302734375,325.0596923828125,174.93014526367188,90.24645233154297,118.74849700927734
2025-12-11,277.77008056640625,220.36412048339844,350.42999267578125,221.42999267578125,230.27999877929688,382.8266296386719,178.71682739257812,54.253299713134766,35.07551574707031,111.16058349609375,95.96320343017578,149.2598876953125,231.55516052246094,22.46031379699707,312.210205078125,906.2606201171875,39.5099983215332,208.8994598388672,314.3460693359375,1007.6981201171875,561.5599975585938,651.6201782226562,97.44915771484375,178.3431396484375,482.3690185546875,180.92019653320312,48.51087188720703,12.079167366027832,25.374942779541016,61.5037841796875,72.18560791015625,40.10350799560547,577.8936767578125,446.8900146484375,64.71410369873047,334.1323547363281,344.91876220703125,170.86500549316406,92.13715362548828,118.74849700927734
2025-12-12,278.0198669433594,219.71478271484375,356.42999267578125,210.77999877929688,226.19000244140625,380.5091247558594,177.8063201904297,54.83003616333008,34.80896759033203,111.22027587890625,94.80223846435547,148.53695678710938,225.53634643554688,22.756362915039062,309.07244873046875,883.3114013671875,37.810001373291016,210.46116638183594,315.4751892089844,1025.7979736328125,570.092529296875,643.1543579101562,98.71881866455078,176.48345947265625,477.4402770996094,175.01052856445312,48.404762268066406,12.108993530273438,25.42411994934082,61.473876953125,71.66051483154297,39.218727111816406,571.2852783203125,458.9599914550781,65.05048370361328,339.20294189453125,347.11419677734375,167.27694702148438,92.30632781982422,118.03326416015625
2025-12-15,273.8537292480469,223.77810668945312,351.1499938964844,207.5800018310547,222.5399932861328,380.5190734863281,181.23060607910156,55.01897048950195,34.799095153808594,112.21509552001953,93.63134765625,148.3488006591797,227.72862243652344,22.578731536865234,308.003173828125,884.932861328125,37.5099983215332,213.03746032714844,316.9608154296875,1060.4200439453125,567.301513671875,646.9561157226562,99.52285766601562,175.87014770507812,473.73870849609375,176.28045654296875,48.58803939819336,12.108993530273438,25.994564056396484,60.55665588378906,71.56143951416016,38.67195129394531,575.3411865234375,475.30999755859375,64.5656967163086,338.4686584472656,346.1761779785156,166.87937927246094,92.44564819335938,116.98028564453125
2025-12-16,274.353271484375,220.0591278076172,347.8900146484375,209.1699981689453,222.55999755859375,378.7088317871094,180.81494140625,54.50189208984375,33.328155517578125,110.70297241210938,90.0690689086914,145.32833862304688,223.9120635986328,22.11492156982422,306.3543395996094,874.5474853515625,37.310001373291016,208.19322204589844,312.5335693359375,1052.5333251953125,564.2014770507812,656.587890625,97.5474853515625,174.60397338867188,475.3051452636719,177.71038818359375,47.22792053222656,11.721266746520996,25.109392166137695,61.144874572753906,69.80782318115234,37.38951110839844,569.5968627929688,489.8800048828125,63.17069625854492,331.62188720703125,344.3998107910156,161.8302764892578,91.73912048339844,113.9206771850586
2025-12-17,271.58587646484375,220.68878173828125,354.6600036621094,198.11000061035156,221.27000427246094,373.5963439941406,177.86569213867188,54.24335479736328,34.029075622558594,110.88204193115234,94.22671508789062,148.07151794433594,221.8493194580078,22.588600158691406,296.5112609863281,867.76318359375,36.04999923706055,209.2177734375,311.9690246582031,1040.05419921875,563.6532592773438,648.9443969726562,98.45079803466797,172.91244506835938,475.0357360839844,170.93075561523438,46.08002471923828,11.701383590698242,24.627464294433594,59.99834442138672,70.88773345947266,38.30411911010742,562.00439453125,467.260009765625,64.72399139404297,329.07171630859375,343.7012634277344,161.9197235107422,92.13715362548828,116.63260650634766
2025-12-18,271.935546875,219.2228546142578,355.80999755859375,201.05999755859375,226.75999450683594,373.5068664550781,179.3502197265625,53.95498275756836,32.883914947509766,112.24493408203125,91.5177993774414,146.25924682617188,223.56329345703125,22.351760864257812,302.2472229003906,871.71240234375,36.279998779296875,207.2084503173828,310.0079345703125,1055.1190185546875,564.390869140625,663.881591796875,99.94969940185547,171.09231567382812,482.87786865234375,174.1305694580078,45.925682067871094,11.6516752243042,24.627464294433594,59.26057434082031,70.64994812011719,37.906463623046875,561.8345947265625,483.3699951171875,64.42719268798828,325.608642578125,345.2979736328125,160.9556121826172,91.0325927734375,115.76836395263672
