Datetime,AAPL,ABBV,ADBE,AMD,AMZN,AXP,AZN,BAC,BP,C,COP,CVX,DHR,EQNR,GOOGL,GS,INTC,JNJ,JPM,LLY,MA,META,MRK,MS,MSFT,NVDA,NVO,PBR,PFE,PYPL,SHEL,SLB,TMO,TSLA,TTE,UNH,V,VLO,WFC,XOM
2026-04-27 13:30:00+00:00,266.1499938964844,198.97999572753906,240.1649932861328,338.80108642578125,262.8349914550781,316.44500732421875,189.55999755859375,52.69499969482422,46.86000061035156,128.86000061035156,122.94000244140625,187.5,177.8000030517578,38.43000030517578,342.760009765625,939.4299926757812,85.02580261230469,227.1875,310.1549987792969,882.6799926757812,502.260009765625,675.0,112.20999908447266,189.47000122070312,418.5799865722656,210.84869384765625,40.69990158081055,21.399999618530273,26.989999771118164,50.0099983215332,89.29000091552734,56.16999816894531,468.8949890136719,368.9849853515625,90.43000030517578,353.4849853515625,307.29998779296875,239.0050048828125,80.31999969482422,150.36500549316406
2026-04-27 13:35:00+00:00,267.19989013671875,199.2449951171875,242.47999572753906,334.5849914550781,263.20001220703125,317.1700134277344,189.88499450683594,52.88909912109375,46.79999923706055,128.99000549316406,122.93499755859375,187.33999633789062,180.0,38.36000061035156,344.7799987792969,939.1400146484375,84.5199966430664,226.8000030517578,310.2200012207031,889.0,505.6300048828125,676.344970703125,112.37999725341797,189.99000549316406,420.1400146484375,210.60499572753906,41.029998779296875,21.415000915527344,27.100000381469727,50.279998779296875,88.91999816894531,55.95000076293945,472.9649963378906,368.8399963378906,90.2699966430664,353.0400085449219,309.57000732421875,239.7899932861328,80.31999969482422,150.4499969482422
2026-04-27 13:40:00+00:00,267.4849853515625,200.8625030517578,244.2100067138672,333.5450134277344,262.0849914550781,316.25,190.47999572753906,52.70500183105469,46.73249816894531,128.36000061035156,122.44000244140625,186.85000610351562,180.1199951171875,38.399898529052734,345.92999267578125,934.0700073242188,85.32990264892578,226.82000732421875,309.5899963378906,890.6950073242188,506.3800048828125,677.47998046875,112.5,189.27000427246094,420.6499938964844,209.7899932861328,41.2400016784668,21.450000762939453,27.209999084472656,50.150001525878906,88.77999877929688,55.34000015258789,474.1300048828125,369.114990234375,90.30989837646484,352.5,309.8800048828125,240.22500610351562,80.0999984741211,150.5500030517578
2026-04-27 13:45:00+00:00,267.9700012207031,200.8699951171875,245.1999969482422,331.0899963378906,261.1391906738281,314.7799987792969,190.1999969482422,52.6150016784668,46.61000061035156,127.81999969482422,122.08000183105469,187.08999633789062,180.2949981689453,38.31999969482422,346.2699890136719,930.469970703125,85.22879791259766,226.83999633789062,309.3949890136719,888.02001953125,508.2099914550781,675.760009765625,112.5,188.14999389648438,420.5400085449219,210.0,41.279998779296875,21.479999542236328,27.315000534057617,49.834999084472656,88.26499938964844,55.20000076293945,473.2049865722656,366.92999267578125,90.26000213623047,352.2218017578125,310.0249938964844,239.9600067138672,79.83999633789062,150.7100067138672
2026-04-27 13:50:00+00:00,267.9100036621094,200.44000244140625,243.60499572753906,333.56500244140625,261.4700012207031,315.29998779296875,190.3000030517578,52.755001068115234,46.56999969482422,128.0399932861328,121.91999816894531,186.98500061035156,180.39999389648438,38.275001525878906,347.3699951171875,933.6300048828125,84.75,227.25,309.7850036621094,887.135009765625,506.8500061035156,677.4500122070312,112.47000122070312,188.8699951171875,421.0899963378906,209.92999267578125,41.29999923706055,21.485000610351562,27.239999771118164,49.755001068115234,88.37000274658203,55.56999969482422,474.2799987792969,367.20001220703125,90.20999908447266,352.0799865722656,309.67999267578125,239.91000366210938,80.0250015258789,150.5135040283203
2026-04-27 13:55:00+00:00,268.1300048828125,200.5800018310547,241.6699981689453,335.8699951171875,261.17999267578125,315.2699890136719,190.50999450683594,52.717498779296875,46.564998626708984,127.94989776611328,122.05000305175781,187.10000610351562,179.8000030517578,38.310001373291016,348.6549987792969,932.3800048828125,86.62999725341797,227.3800048828125,309.32000732421875,886.3175048828125,504.42999267578125,672.4149780273438,112.5,188.67999267578125,419.95001220703125,210.36000061035156,41.209999084472656,21.454999923706055,27.225000381469727,49.47999954223633,88.15499877929688,55.790000915527344,471.2900085449219,365.7049865722656,90.2300033569336,351.0899963378906,308.6650085449219,239.5399932861328,80.09500122070312,150.72999572753906
2026-04-27 14:00:00+00:00,267.2580871582031,200.31500244140625,242.5,334.8999938964844,261.4599914550781,315.7298889160156,190.1649932861328,52.619998931884766,46.32500076293945,128.10000610351562,121.9000015258789,186.5399932861328,180.41000366210938,38.16999816894531,349.4599914550781,933.3900146484375,86.87999725341797,227.46009826660156,309.92498779296875,886.4650268554688,505.072509765625,672.2100219726562,112.2300033569336,188.6699981689453,420.6698913574219,210.22999572753906,41.439998626708984,21.43000030517578,27.2549991607666,49.589900970458984,87.60250091552734,55.81999969482422,472.4100036621094,366.69000244140625,89.93000030517578,350.760009765625,309.1400146484375,239.77000427246094,80.05000305175781,149.9199981689453
2026-04-27 14:05:00+00:00,267.489990234375,200.4600067138672,241.77999877929688,335.4967956542969,261.6098937988281,315.2550048828125,190.2100067138672,52.70000076293945,46.400001525878906,128.30999755859375,121.96499633789062,186.92449951171875,180.47000122070312,38.27000045776367,350.32000732421875,933.010009765625,86.08000183105469,227.83999633789062,310.125,885.7899780273438,504.95001220703125,672.4600219726562,112.2699966430664,188.5500030517578,420.1199951171875,210.1750030517578,41.34000015258789,21.44499969482422,27.252599716186523,49.650001525878906,87.8499984741211,55.869998931884766,471.7900085449219,365.4599914550781,90.05000305175781,351.2099914550781,309.2799987792969,240.2100067138672,80.08499908447266,150.3800048828125
2026-04-27 14:10:00+00:00,267.3900146484375,199.88999938964844,241.77999877929688,337.8507995605469,261.05999755859375,315.375,190.1300048828125,52.69499969482422,46.540000915527344,128.38479614257812,122.30000305175781,186.9600067138672,180.16000366210938,38.33000183105469,348.5899963378906,933.469970703125,86.55999755859375,227.1199951171875,310.2300109863281,882.8599853515625,505.0799865722656,674.9000244140625,112.16999816894531,188.5800018310547,420.5799865722656,210.39999389648438,41.564998626708984,21.415000915527344,27.17180061340332,49.7599983215332,88.08000183105469,56.04999923706055,471.239990234375,366.2799987792969,90.31999969482422,350.8039855957031,309.2300109863281,240.3300018310547,80.01000213623047,150.57000732421875
2026-04-27 14:15:00+00:00,267.6600036621094,199.43499755859375,242.25,336.6997985839844,261.1199951171875,315.4100036621094,189.80999755859375,52.71500015258789,46.529998779296875,128.52499389648438,122.30000305175781,186.97000122070312,180.01499938964844,38.38999938964844,348.6199951171875,933.7199096679688,85.87999725341797,226.72500610351562,310.8900146484375,882.375,505.7200012207031,674.7999877929688,112.20500183105469,188.69000244140625,420.99859619140625,209.22000122070312,41.56999969482422,21.415000915527344,27.145000457763672,49.935001373291016,88.19999694824219,56.209999084472656,470.5299987792969,365.6300048828125,90.4000015258789,351.2099914550781,309.7099914550781,241.0850067138672,80.11499786376953,150.5500030517578
