Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,ABBV,ADBE,AMD,AMZN,AXP,AZN,BAC,BP,C,COP,CVX,DHR,EQNR,GOOGL,GS,INTC,JNJ,JPM,LLY,MA,META,MRK,MS,MSFT,NVDA,NVO,PBR,PFE,PYPL,SHEL,SLB,TMO,TSLA,TTE,UNH,V,VLO,WFC,XOM,AAPL,ABBV,ADBE,AMD,AMZN,AXP,AZN,BAC,BP,C,COP,CVX,DHR,EQNR,GOOGL,GS,INTC,JNJ,JPM,LLY,MA,META,MRK,MS,MSFT,NVDA,NVO,PBR,PFE,PYPL,SHEL,SLB,TMO,TSLA,TTE,UNH,V,VLO,WFC,XOM
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-02,204.45889282226562,192.20822143554688,380.8699951171875,98.80000305175781,189.97999572753906,273.9781494140625,142.39491271972656,40.166561126708984,26.556049346923828,68.80145263671875,88.38272857666016,132.53564453125,197.68771362304688,21.904245376586914,163.46319580078125,554.610107421875,20.6200008392334,151.88809204101562,247.69285583496094,817.566650390625,556.1051635742188,595.1632690429688,80.26427459716797,117.3866958618164,431.9729919433594,114.47303009033203,66.03669738769531,10.998830795288086,22.56228256225586,66.88241577148438,64.06785583496094,33.69987869262695,421.9971618652344,287.2099914550781,55.31795120239258,388.9522399902344,345.0178527832031,115.53380584716797,72.23202514648438,102.68191528320312,101010600,6424800,2340700,29957900,77903500,3099300,2687200,41613000,10605500,13291200,6895400,12393200,3159100,8040800,25715000,2883000,63298500,5974500,7165000,6059400,2632600,24739300,11755600,6894400,30757400,190194800,13466300,18290300,41685800,10081500,6608961,13305000,2492400,114454700,1528500,11392900,6113700,2600500,18347400,16581900
2025-05-05,198.02691650390625,189.8839569091797,381.05999755859375,100.58999633789062,186.35000610351562,275.1459045410156,141.7069091796875,40.21546173095703,27.55709457397461,69.00776672363281,84.70858001708984,129.6648406982422,196.04898071289062,21.75350570678711,163.64259338378906,548.2029418945312,20.270000457763672,150.7984619140625,247.7418975830078,815.4225463867188,557.8250122070312,597.40625,79.93619537353516,116.78128814697266,432.85626220703125,113.79318237304688,65.93177032470703,10.610413551330566,22.254615783691406,68.17550659179688,62.606529235839844,32.758644104003906,420.72186279296875,280.260009765625,54.992156982421875,393.7080993652344,346.0501403808594,115.93209075927734,72.28096008300781,99.83956909179688,69018500,5121500,2095600,41268900,35217500,2416300,1527850,32829200,28776200,10318500,9275000,9665000,1915600,4178700,21341800,2197200,44237000,5464100,5450700,2889600,2130900,13887700,8688000,6540300,20136100,133163200,8811400,26943200,40811800,12000300,4346845,17270700,2637200,94618900,1450200,8157200,3865300,3776800,16070400,19624000
2025-05-06,197.6485595703125,181.245361328125,382.9800109863281,98.62000274658203,185.00999450683594,272.5134582519531,138.1096954345703,39.941619873046875,26.820476531982422,68.25127410888672,84.72791290283203,129.7605438232422,188.74929809570312,21.92308807373047,162.66595458984375,538.2099609375,19.940000534057617,150.2828369140625,244.4950408935547,769.423095703125,555.7075805664062,585.4833984375,76.26939392089844,115.54122924804688,430.0179443359375,113.51325988769531,63.232303619384766,10.705150604248047,21.33160972595215,67.6881103515625,62.58729553222656,32.583988189697266,405.52777099609375,275.3500061035156,55.07839584350586,383.6905822753906,345.1171569824219,113.6589126586914,71.9188232421875,101.23174285888672,51216500,9392000,2970100,54264300,29314100,3064000,2401000,29541800,18875400,7744300,8902400,9916200,4479800,3939100,21277200,2902500,51330800,8644200,6369900,5982000,2341700,10600700,16991100,5739600,15104200,158525600,10554700,25464500,60872600,7659400,3867828,17481500,4070200,76715800,2021100,7858600,3438500,3051600,18095100,16303400
2025-05-07,195.3983612060547,182.15570068359375,384.9700012207031,100.36000061035156,188.7100067138672,273.3744812011719,137.7362060546875,40.02964782714844,26.565492630004883,69.0176010131836,84.80525970458984,129.9423370361328,191.76849365234375,21.565082550048828,150.85691833496094,540.7178955078125,20.309999465942383,153.03611755371094,244.63238525390625,771.0112915039062,563.0044555664062,594.953857421875,76.34658813476562,116.29307556152344,430.0576477050781,117.03242492675781,64.43418884277344,10.724096298217773,21.24770164489746,68.32470703125,62.53923416137695,32.50635528564453,406.354736328125,276.2200012207031,54.85800552368164,380.3351745605469,347.2511291503906,113.61034393310547,71.62518310546875,101.13507080078125,68536700,5771700,2153000,86474400,43948600,2329200,2019800,30925900,10024100,11619200,9200900,8422100,2902600,3627200,127490100,1954900,61002600,7853100,8724100,3807800,2493700,13139100,12216900,4680600,23295300,206758800,14153000,23603200,48270500,8103700,3616908,12123400,2959400,71592600,1129400,8517200,5454000,2500000,14310300,12332200
2025-05-08,196.63299560546875,179.7248992919922,383.989990234375,101.69999694824219,192.0800018310547,280.7174987792969,132.29124450683594,40.68490219116211,26.999908447265625,70.38321685791016,85.87850952148438,131.1385040283203,193.48667907714844,21.470869064331055,153.74688720703125,554.21826171875,21.0,151.44058227539062,248.63455200195312,745.9271240234375,563.789794921875,596.150146484375,74.92811584472656,119.00756072998047,434.8410339355469,117.34236145019531,61.85872268676758,11.036725044250488,21.41551971435547,70.10519409179688,62.568077087402344,33.30203628540039,409.2740173339844,284.82000732421875,55.001739501953125,374.9762878417969,348.66058349609375,118.25384521484375,71.75242614746094,102.54656982421875,50478900,8816700,3383900,54231400,41043600,3418000,3572950,41861700,11924300,12698400,15884200,8669300,3612600,3355800,57498700,1994600,71651700,7606100,8320100,6162000,2004300,14622800,15059100,6449300,23491300,198428100,12047100,30349700,55669800,11791500,3656209,14025400,3013600,97539400,1184200,7218300,4156400,3289400,19957500,19196500
2025-05-09,197.66848754882812,178.77581787109375,383.2799987792969,102.83999633789062,193.05999755859375,281.5586853027344,132.8219757080078,40.8707275390625,28.114282608032227,70.196533203125,85.65611267089844,132.52609252929688,188.43148803710938,21.696979522705078,152.22219848632812,555.5899047851562,21.420000076293945,150.03961181640625,248.25198364257812,729.171142578125,565.3009643554688,590.6473388671875,73.3070068359375,118.83180236816406,435.3967590332031,116.62252044677734,62.73628234863281,11.178829193115234,21.16849136352539,69.88636016845703,63.596778869628906,33.525211334228516,401.6520690917969,298.260009765625,56.35282897949219,370.20098876953125,349.921142578125,119.4195785522461,71.29972076416016,103.74537658691406,36453900,7806100,2031300,31704300,29663100,2704600,3107950,27222800,19497600,8941900,7569300,5965700,4535800,4999200,32435300,1522500,51768600,6520400,5087600,4072600,1528000,10427300,15614500,4240100,15324200,132972200,13071300,21929400,39059800,7470500,4584444,7407200,2318700,132387800,1619100,8381100,3086600,2167300,11136900,10992100
2025-05-12,210.15048217773438,184.07325744628906,395.94000244140625,108.12000274658203,208.63999938964844,295.8192138671875,135.5346221923828,42.406192779541016,28.510921478271484,73.5958480834961,89.21424865722656,135.52127075195312,199.45553588867188,21.77234649658203,157.91246032714844,579.337890625,22.18000030517578,149.96177673339844,255.08900451660156,750.0167846679688,574.8743286132812,637.4413452148438,77.61067199707031,124.06547546386719,445.8468017578125,122.97102355957031,64.61541748046875,11.434615135192871,21.938079833984375,71.92545318603516,63.81789016723633,34.786651611328125,431.0040588378906,318.3800048828125,56.2474250793457,368.3627624511719,353.2065734863281,126.76371002197266,73.6911392211914,105.533935546875,63775800,12792700,3157700,50543400,75205000,4089000,3535650,44875100,11716200,18464100,8799600,8028200,7207100,4537100,44138800,3527700,94578700,9023800,9603900,9176100,3000300,21965100,21761100,9162100,22821900,225023300,18259700,22112600,77480900,12513000,5277867,12104300,3716400,112826700,2244400,11004800,7985400,4135300,20425500,14244600
2025-05-13,212.28399658203125,182.06854248046875,397.3999938964844,112.45999908447266,211.3699951171875,299.16412353515625,133.11683654785156,43.30595016479492,28.86034393310547,74.24427032470703,91.05133056640625,136.2198486328125,195.264404296875,22.262248992919922,158.97872924804688,591.5548095703125,22.559999465942383,144.41629028320312,257.9925842285156,740.57666015625,573.2041625976562,653.98974609375,73.9438705444336,126.301513671875,445.72772216796875,129.89938354492188,62.38335418701172,11.548299789428711,21.72905731201172,71.90556335449219,65.00041961669922,35.0389404296875,427.3774108886719,334.07000732421875,57.39728546142578,302.8404235839844,354.0815124511719,131.2517547607422,74.78353118896484,105.82396697998047,51909300,7523800,2664100,55659500,56193700,3531700,2414350,43232500,10855500,12397800,8293600,8536800,2648300,3180700,42382100,2765800,76850400,10549600,8589000,4523900,2370200,18570800,23353200,6086700,23618800,330430100,10357000,31844300,41193200,8076200,3697647,9218200,2726900,136992600,3430600,59478300,5406200,3391900,13635100,13350800
