Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,ABBV,ADBE,AMD,AMZN,AXP,AZN,BAC,BP,C,COP,CVX,DHR,EQNR,GOOGL,GS,INTC,JNJ,JPM,LLY,MA,META,MRK,MS,MSFT,NVDA,NVO,PBR,PFE,PYPL,SHEL,SLB,TMO,TSLA,TTE,UNH,V,VLO,WFC,XOM,AAPL,ABBV,ADBE,AMD,AMZN,AXP,AZN,BAC,BP,C,COP,CVX,DHR,EQNR,GOOGL,GS,INTC,JNJ,JPM,LLY,MA,META,MRK,MS,MSFT,NVDA,NVO,PBR,PFE,PYPL,SHEL,SLB,TMO,TSLA,TTE,UNH,V,VLO,WFC,XOM
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-02 13:30:00+00:00,252.125,211.14999389648438,240.56500244140625,209.10499572753906,208.94000244140625,297.30999755859375,201.55999755859375,48.70500183105469,46.97999954223633,113.62999725341797,130.91000366210938,200.9600067138672,190.4550018310547,41.970001220703125,294.07110595703125,850.7944946289062,49.279998779296875,246.47999572753906,291.3699951171875,944.8099975585938,495.4200134277344,569.1500244140625,120.79499816894531,164.08999633789062,366.7049865722656,174.0449981689453,36.099998474121094,20.639999389648438,28.545000076293945,44.470001220703125,93.48999786376953,49.61000061035156,497.07501220703125,366.1199951171875,91.7300033569336,275.0400085449219,299.3299865722656,244.60000610351562,79.58999633789062,161.83999633789062,6325362,875045,951158,9494843,8284908,349328,479550,4717883,17293172,1528790,1971020,3857088,341650,2089628,5560263,376640,47282370,977157,1183439,677026,539083,4173599,710688,882020,5143490,45441550,3022312,7762578,5703511,2786782,2980809,3291797,262252,20650883,631398,792112,898376,820991,1744954,7512984
2026-04-02 14:30:00+00:00,255.1199951171875,210.74000549316406,241.60499572753906,214.47000122070312,210.42999267578125,299.55499267578125,202.36000061035156,49.20000076293945,47.025001525878906,114.55000305175781,130.13499450683594,199.93499755859375,191.80499267578125,41.53499984741211,295.9599914550781,861.2575073242188,49.665000915527344,245.41000366210938,293.92999267578125,938.8699951171875,494.69000244140625,572.4199829101562,119.88999938964844,165.55999755859375,370.80999755859375,176.67999267578125,36.435001373291016,20.69029998779297,28.559999465942383,45.095001220703125,93.72000122070312,49.650001525878906,500.9949951171875,366.0199890136719,91.93000030517578,277.06500244140625,300.4987487792969,243.15040588378906,80.31999969482422,160.67999267578125,3633781,520916,412988,7956892,4895813,290164,351983,3642998,4444802,1068878,946373,1981512,264006,1402188,3045205,326540,18234724,447623,792927,310587,458631,2442553,475714,722325,3020771,24382227,1986610,5461703,3332379,3645874,1869217,2136118,490900,11620662,520098,736781,519213,375923,1293212,3592891
2026-04-02 15:30:00+00:00,254.11000061035156,209.39999389648438,241.00999450683594,212.86000061035156,209.27000427246094,299.572998046875,201.75,49.07500076293945,47.05500030517578,114.0199966430664,129.72999572753906,199.17999267578125,190.21499633789062,41.505001068115234,295.1300048828125,858.219970703125,49.525001525878906,244.1999969482422,293.29998779296875,932.239990234375,494.1300964355469,570.3900146484375,119.5999984741211,164.74000549316406,369.7471008300781,176.125,36.3849983215332,20.4950008392334,28.375,44.970001220703125,93.7300033569336,48.935001373291016,496.18499755859375,364.385009765625,91.7249984741211,276.8500061035156,300.69500732421875,241.64999389648438,80.125,160.47999572753906,1582954,400664,352088,3925764,3352493,232107,175025,1514509,1782172,759533,535090,950499,227418,943607,1557462,139288,9289506,764757,517837,254179,286463,1234161,586133,414317,1777081,14120301,1109849,3966831,2960008,947106,821054,1755447,282080,6810873,313749,974715,416244,274907,713911,2084828
2026-04-02 16:30:00+00:00,255.3350067138672,207.91000366210938,242.10499572753906,215.17999267578125,209.61000061035156,300.79998779296875,202.30999755859375,49.46500015258789,46.939998626708984,114.72000122070312,129.80999755859375,198.86000061035156,190.84500122070312,41.57500076293945,296.04998779296875,862.3900146484375,49.70989990234375,243.6300048828125,294.864990234375,933.5700073242188,494.70001220703125,572.385009765625,119.33499908447266,165.71499633789062,371.5799865722656,176.77499389648438,36.439998626708984,20.545000076293945,28.315000534057617,45.1150016784668,93.58000183105469,48.900001525878906,494.114990234375,365.010009765625,91.86000061035156,276.7799987792969,301.7099914550781,242.82000732421875,80.66999816894531,160.38999938964844,1421651,526191,317722,2888785,2558120,218657,288476,2424433,772401,626808,389520,705101,186390,876695,2235120,101588,7915088,498132,472732,205571,228783,910163,534415,313802,1804536,9243660,1048602,2183590,1813899,716155,650831,1390705,473264,6694316,153424,1269660,433445,181626,587822,1530031
2026-04-02 17:30:00+00:00,255.14500427246094,209.1649932861328,241.4600067138672,215.29010009765625,209.02000427246094,299.32379150390625,202.5850067138672,49.39500045776367,46.970001220703125,114.73999786376953,130.33999633789062,198.6300048828125,190.5800018310547,41.779998779296875,295.0199890136719,860.5800170898438,49.79209899902344,243.3800048828125,294.260009765625,935.7000122070312,493.6199951171875,572.4421997070312,119.8550033569336,165.30999755859375,371.0494079589844,176.5399932861328,36.595001220703125,20.540000915527344,28.38279914855957,45.084999084472656,93.47000122070312,49.064998626708984,492.7300109863281,359.4493103027344,91.91000366210938,276.05499267578125,301.32501220703125,243.22000122070312,80.44000244140625,160.63999938964844,1758702,485704,331162,3076723,2050570,195212,169382,4230964,1129923,548692,624918,707899,242782,494683,1190618,108134,7383753,551383,537354,211785,279571,988467,573737,358315,1477475,9736315,1472853,2309423,1988703,858031,597587,1278038,226564,12067539,230386,363356,443348,134164,866800,1235168
2026-04-02 18:30:00+00:00,255.1199951171875,208.30999755859375,242.13499450683594,217.0399932861328,209.11000061035156,300.0899963378906,202.8000030517578,49.27000045776367,46.96500015258789,114.9000015258789,130.17999267578125,198.61000061035156,190.80999755859375,41.650001525878906,294.93499755859375,863.2650146484375,50.14500045776367,242.77000427246094,294.239990234375,934.6199951171875,493.06500244140625,573.8900146484375,120.16999816894531,165.5800018310547,372.57989501953125,176.90499877929688,36.81990051269531,20.545000076293945,28.325000762939453,45.29999923706055,93.29000091552734,49.334999084472656,492.875,359.5600891113281,91.9800033569336,275.7699890136719,300.8450012207031,243.22000122070312,80.51000213623047,160.85499572753906,3309762,559346,306452,4328910,2729574,230540,166004,2947996,1052557,791150,573938,931921,324952,428314,1724510,124661,7176048,577838,582281,241052,287168,1001883,596682,391977,2784197,12773281,2733172,3574249,1993255,1035162,758129,1268262,344352,8141050,420098,495533,360881,190335,804071,2491232
2026-04-02 19:30:00+00:00,255.88999938964844,208.82000732421875,242.9199981689453,217.55999755859375,209.77000427246094,300.1400146484375,203.47000122070312,49.3650016784668,47.1349983215332,115.23999786376953,130.4949951171875,198.9199981689453,191.0800018310547,41.744998931884766,295.7900085449219,863.3900146484375,50.36000061035156,243.0,294.7300109863281,935.5800170898438,493.4200134277344,574.5499877929688,121.00499725341797,165.8000030517578,373.5,177.39999389648438,36.970001220703125,20.559999465942383,28.334999084472656,45.349998474121094,93.11000061035156,49.43000030517578,491.239990234375,360.54998779296875,92.30000305175781,277.25,300.8699951171875,244.02999877929688,80.61000061035156,160.6699981689453,3297591,805984,323045,3828674,3338918,276589,289818,3171397,2693180,952667,1046397,1128948,642283,765518,2026686,196093,11706876,1482296,778096,291484,396741,1076161,1218669,841413,2887706,10781288,2371138,4098221,3620834,1398322,1212888,1989024,419964,6607449,384805,645159,518299,367094,1216193,3323647
2026-04-06 13:30:00+00:00,261.760009765625,208.1300048828125,246.14999389648438,220.38999938964844,212.30999755859375,303.510009765625,203.9550018310547,49.994998931884766,46.94499969482422,116.91999816894531,129.61399841308594,196.58009338378906,191.8300018310547,41.71500015258789,298.3800048828125,870.5399780273438,50.76499938964844,243.0399932861328,296.42999267578125,931.9949951171875,500.2099914550781,577.2698974609375,121.04000091552734,167.2100067138672,372.6499938964844,176.77999877929688,37.06999969482422,20.604999542236328,28.19499969482422,46.28499984741211,92.44999694824219,49.44499969482422,488.4150085449219,358.989990234375,90.88500213623047,282.82598876953125,303.57000732421875,241.1999969482422,81.66999816894531,160.4949951171875,6693044,444902,755147,12642991,5281769,274199,138149,5353655,1701020,1437553,725748,1681381,379023,831473,3314248,220984,31888548,511857,1077247,321078,337320,1771883,727257,503026,4021452,31902106,2077333,3458465,4252980,2293204,1049122,1650392,301223,16467610,157983,1010928,518333,270162,1332898,3198980
