,Energy,Finance,Healthcare,Tech
Energy,-2.2865089338176494,0.04072423268163272,0.7634179332294204,1.5096772690255014
Finance,-3.7401438073247104,-5.256408970040756,-0.7645585206505656,0.7856825960553537
Healthcare,-0.017862993317752318,0.03812202416051924,0.706297822436051,1.4873119088962228
Tech,-2.2569737493459585,1.5126169183965255,-2.275074461943127,0.7427885512075835
