,Energy,Finance,Healthcare,Tech
Energy,-3.0172327346622465,-1.5217301129038845,3.747574417162086,-0.7901543509262344
Finance,2.2143335939990183,-1.4908115000454893,6.035115191666781,0.7113645026256344
Healthcare,3.004551204325151,4.526020892402857,-2.2477134761842823,3.7765477519990283
Tech,0.02281998505317462,0.8090342224272464,2.211712073872893,-3.771365613636079
